subjid runnum itemname onsettime trialtype RT respInTime Audiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_706 12 Crunch.bmp 1102.89 12 999000.00 120.00 999000  1103.89 7.500000e+02 8.166667e+02 31 27 
BM2_706 12 Granolabar.bmp 1105.88 24 999000.00 240.00 999000  1106.90 7.500000e+02 8.166667e+02 49 37 
BM2_706 12 AnimalCrackers.bmp 1109.90 12 999000.00 120.00 999000  1110.92 7.500000e+02 8.166667e+02 34 42 
BM2_706 12 Laysclassic.bmp 1111.88 22 711.52 22.00 8.167769e+02 b 1112.90 7.500000e+02 8.333333e+02 51 51 
BM2_706 12 Jollyranchergreen.bmp 1113.89 22 1041.63 2200.00 8.334136e+02 b 1114.91 7.500000e+02 7.833333e+02 48 5 
BM2_706 12 Fritos.bmp 1117.89 24 999000.00 240.00 999000  1118.91 7.500000e+02 7.833333e+02 46 28 
BM2_706 12 FrootLoops.bmp 1119.89 24 999000.00 240.00 999000  1120.91 7.500000e+02 7.833333e+02 57 1 
BM2_706 12 Skittles.bmp 1124.89 11 889.84 110.00 7.501040e+02 b 1125.91 7.666667e+02 7.833333e+02 39 55 
BM2_706 12 Ghiradelli_milk.bmp 1126.90 12 999000.00 120.00 999000  1127.92 7.666667e+02 7.833333e+02 37 45 
BM2_706 12 MilkyWay.bmp 1129.89 12 999000.00 120.00 999000  1130.91 7.666667e+02 7.833333e+02 38 48 
BM2_706 12 Hersheymilk_several.bmp 1132.88 22 803.14 220.00 7.834078e+02 b 1133.90 7.666667e+02 8.000000e+02 47 4 
BM2_706 12 Milkduds.bmp 1136.89 12 999000.00 120.00 999000  1137.91 7.666667e+02 8.000000e+02 35 13 
BM2_706 12 Riprolls.bmp 1139.89 24 999000.00 240.00 999000  1140.91 7.666667e+02 8.000000e+02 54 58 
BM2_706 12 redvines_small.bmp 1141.89 24 999000.00 240.00 999000  1142.91 7.666667e+02 8.000000e+02 58 3 
BM2_706 12 FigNewton_small.bmp 1144.88 12 999000.00 120.00 999000  1145.90 7.666667e+02 8.000000e+02 36 35 
BM2_706 12 Cheezits.bmp 1148.90 12 999000.00 120.00 999000  1149.92 7.666667e+02 8.000000e+02 45 21 
BM2_706 12 Cheetos.bmp 1151.89 12 999000.00 120.00 999000  1152.91 7.666667e+02 8.000000e+02 42 23 
BM2_706 12 PringlesRed.bmp 1153.89 12 999000.00 120.00 999000  1154.91 7.666667e+02 8.000000e+02 32 22 
BM2_706 12 Snickers.bmp 1155.88 11 904.72 110.00 7.667398e+02 b 1156.90 7.833333e+02 8.000000e+02 44 39 
BM2_706 12 100grand_small.bmp 1160.88 24 999000.00 240.00 999000  1161.90 7.833333e+02 8.000000e+02 56 60 
BM2_706 12 Lindt_small.bmp 1164.89 24 999000.00 240.00 999000  1165.91 7.833333e+02 8.000000e+02 53 59 
BM2_706 12 3Musketeers.bmp 1168.89 12 999000.00 120.00 999000  1169.91 7.833333e+02 8.000000e+02 41 16 
BM2_706 12 Butterfinger.bmp 1174.89 11 945.82 110.00 7.834240e+02 b 1175.91 8.000000e+02 8.000000e+02 40 6 
BM2_706 12 Jollyrancherred.bmp 1176.90 22 963.75 220.00 8.000905e+02 b 1177.92 8.000000e+02 8.166667e+02 52 38 
BM2_706 12 Dots_one.bmp 1178.89 24 999000.00 240.00 999000  1179.91 8.000000e+02 8.166667e+02 59 44 
BM2_706 12 Lollipopred.bmp 1180.89 24 999000.00 240.00 999000  1181.91 8.000000e+02 8.166667e+02 60 57 
BM2_706 12 Laffytaffyred_one.bmp 1182.88 24 999000.00 240.00 999000  1183.90 8.000000e+02 8.166667e+02 50 46 
BM2_706 12 Whatchamacallit.bmp 1186.89 11 943.14 110.00 8.000965e+02 b 1187.91 8.166667e+02 8.166667e+02 43 50 
BM2_706 12 Hersheykisses.bmp 1188.88 24 999000.00 240.00 999000  1189.90 8.166667e+02 8.166667e+02 55 24 
BM2_706 12 BabyRuth.bmp 1192.89 12 999000.00 120.00 999000  1193.91 8.166667e+02 8.166667e+02 33 56 
