Subject	StimName	StimNum	Rank	Wins	Loses	Total
BM_117	1007.jpg	1	6.875040e-01	7	3	10
BM_117	1009.jpg	2	6.555811e-01	6	4	10
BM_117	1013.jpg	3	6.328481e-01	7	3	10
BM_117	1017.jpg	4	1.894296e-01	1	9	10
BM_117	1019.jpg	5	8.026175e-01	8	2	10
BM_117	1027.jpg	6	5.678684e-01	6	4	10
BM_117	1028.jpg	7	8.021672e-01	9	1	10
BM_117	1031.jpg	8	8.768143e-01	9	1	10
BM_117	1035.jpg	9	6.551137e-01	7	3	10
BM_117	1050.jpg	10	6.310538e-01	7	3	10
BM_117	1052.jpg	11	3.871176e-01	3	7	10
BM_117	1057.jpg	12	1.769732e-01	1	9	10
BM_117	1060.jpg	13	4.358102e-01	4	6	10
BM_117	1073.jpg	14	6.353519e-01	7	3	10
BM_117	1080.jpg	15	1.402536e-01	2	8	10
BM_117	1114.jpg	16	8.151556e-01	8	2	10
BM_117	1115.jpg	17	6.310395e-01	7	3	10
BM_117	1127.jpg	18	4.259343e-01	4	6	10
BM_117	1130.jpg	19	3.890272e-01	3	7	10
BM_117	1144.jpg	20	5.410016e-01	6	4	10
BM_117	1145.jpg	21	3.388630e-01	3	7	10
BM_117	1146.jpg	22	3.873629e-01	3	7	10
BM_117	1150.jpg	23	4.052427e-01	4	6	10
BM_117	1173.jpg	24	3.405273e-01	3	7	10
BM_117	1182.jpg	25	6.457643e-01	8	2	10
BM_117	1183.jpg	26	4.241549e-01	4	6	10
BM_117	1191.jpg	27	6.623282e-02	1	9	10
BM_117	1192.jpg	28	4.207728e-01	4	6	10
BM_117	1202.jpg	29	6.155395e-01	6	4	10
BM_117	1204.jpg	30	1.317581e-01	1	9	10
BM_117	1207.jpg	31	6.546712e-01	7	3	10
BM_117	1210.jpg	32	3.463858e-01	3	7	10
BM_117	1216.jpg	33	5.464298e-01	6	4	10
BM_117	1220.jpg	34	3.302867e-01	3	7	10
BM_117	1226.jpg	35	2.498241e-01	2	8	10
BM_117	1228.jpg	36	3.436509e-01	3	7	10
BM_117	1246.jpg	37	6.170134e-01	6	4	10
BM_117	1254.jpg	38	6.404807e-01	7	3	10
BM_117	1255.jpg	39	5.605625e-01	6	4	10
BM_117	1262.jpg	40	4.985479e-01	4	6	10
BM_117	2006.jpg	41	4.074068e-01	4	6	10
BM_117	2008.jpg	42	5.459230e-01	6	4	10
BM_117	2010.jpg	43	7.479053e-01	8	2	10
BM_117	2015.jpg	44	4.000834e-01	4	6	10
BM_117	2016.jpg	45	8.503064e-01	8	2	10
BM_117	2024.jpg	46	6.543273e-01	6	4	10
BM_117	2039.jpg	47	6.288257e-01	7	3	10
BM_117	2041.jpg	48	4.452803e-01	4	6	10
BM_117	2043.jpg	49	4.153432e-01	4	6	10
BM_117	2045.jpg	50	8.554295e-01	9	1	10
BM_117	2053.jpg	51	3.535526e-01	4	6	10
BM_117	2054.jpg	52	3.870199e-01	4	6	10
BM_117	2058.jpg	53	1.508468e-01	1	9	10
BM_117	2063.jpg	54	5.534273e-01	5	5	10
BM_117	2089.jpg	55	4.495507e-01	5	5	10
BM_117	2094.jpg	56	6.462664e-01	8	2	10
BM_117	2110.jpg	57	3.869535e-01	5	5	10
BM_117	2111.jpg	58	2.600090e-01	2	8	10
BM_117	2112.jpg	59	6.899717e-01	7	3	10
BM_117	2118.jpg	60	5.004562e-01	4	6	10
BM_117	2124.jpg	61	5.495819e-01	6	4	10
BM_117	2125.jpg	62	7.564663e-01	8	2	10
BM_117	2128.jpg	63	3.855637e-01	4	6	10
BM_117	2149.jpg	64	1.602459e-01	1	9	10
BM_117	2153.jpg	65	5.100763e-01	5	5	10
BM_117	2154.jpg	66	6.084128e-01	6	4	10
BM_117	2155.jpg	67	9.164415e-01	10	0	10
BM_117	2164.jpg	68	4.289258e-01	5	5	10
BM_117	2181.jpg	69	6.088089e-01	6	4	10
BM_117	2194.jpg	70	6.313508e-01	6	4	10
BM_117	2201.jpg	71	3.076672e-01	4	6	10
BM_117	2209.jpg	72	6.327258e-01	6	4	10
BM_117	2212.jpg	73	3.792440e-01	3	7	10
BM_117	2217.jpg	74	5.215607e-01	4	6	10
BM_117	2218.jpg	75	6.328746e-01	6	4	10
BM_117	2221.jpg	76	1.492741e-01	0	10	10
BM_117	2229.jpg	77	5.025200e-01	5	5	10
BM_117	2240.jpg	78	3.052808e-01	3	7	10
BM_117	2248.jpg	79	6.513885e-01	6	4	10
BM_117	2249.jpg	80	3.899716e-01	5	5	10
