Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_104	14	0.7224761	1183.jpg	26	1	0	0	1	1	1	2.00220782699762	3.45388380496297	0.85	NaN	NaN	x	2	2.00220782699762	1.45167597796535
BM_104	2	0.954651	2154.jpg	66	0	0	0	1	2	2	3.50387011596467	4.95548269699793	0.85	NaN	NaN	x	3.5	3.50387011596467	1.45161258103326
BM_104	7	0.8236019	2181.jpg	69	0	0	0	1	3	3	5.00568857300095	6.45726112095872	0.85	NaN	NaN	x	5	5.00568857300095	1.45157254795777
BM_104	1	0.9740016	2054.jpg	52	0	0	0	1	4	4	6.50892707699677	7.95887266896898	0.85	NaN	NaN	x	6.5	6.50892707699677	1.44994559197221
BM_104	28	0.5694393	1191.jpg	27	3	0	0	1	5	5	8.00892430596286	9.46059858199442	0.85	NaN	NaN	x	8	8.00892430596286	1.45167427603155
BM_104	47	0.4295337	1145.jpg	21	5	1	1	1	6	6	9.49361087300349	10.9455362889566	0.85	851.247610000428	1297.1356039634	b	9.5	9.49361087300349	1.45192541595316
BM_104	52	0.407485	1007.jpg	1	6	0.5	1	1	7	7	10.9956818689825	12.4473487059586	0.85	850.987202022225	1259.06612700783	b	11	10.9956818689825	1.45166683697607
BM_104	30	0.5557427	1035.jpg	9	3	1	1	1	8	8	12.4973930799752	13.948918198992	0.85	850.856787990779	1173.358895001	b	12.5	12.4973930799752	1.45152511901688
BM_104	49	0.4287304	1115.jpg	17	6	0.5	0	1	9	9	13.9990640039905	15.4506929459749	0.85	NaN	NaN	x	14	13.9990640039905	1.45162894198438
BM_104	24	0.6372051	2053.jpg	51	2	1	1	1	10	10	15.5006639739731	16.9523313289974	0.85	851.000874012243	1186.11763202352	b	15.5	15.5006639739731	1.45166735502426
BM_104	58	0.3417726	1246.jpg	37	7	0.5	1	1	11	11	17.002347828995	18.4540034739766	0.85	850.985644967295	1204.40045197029	b	17	17.002347828995	1.45165564498166
BM_104	15	0.7149983	2015.jpg	44	1	0	0	1	12	12	18.5040343879955	19.9556799099664	0.85	NaN	NaN	x	18.5	18.5040343879955	1.45164552197093
BM_104	23	0.6500603	2164.jpg	68	2	0	0	1	13	13	20.0057929009781	21.4574034469551	0.85	NaN	NaN	x	20	20.0057929009781	1.45161054597702
BM_104	26	0.5953512	2094.jpg	56	3	1	1	1	14	14	21.5074033849523	22.9591246710042	0.85	851.021795999259	1171.37809400447	b	21.5	21.5074033849523	1.45172128605191
BM_104	32	0.5321053	1146.jpg	22	3	0	0	1	15	15	23.0091771019506	24.4607420119573	0.85	NaN	NaN	x	23	23.0091771019506	1.45156491000671
BM_104	67	0.2865857	1207.jpg	31	8	0	0	1	16	16	24.4942252599867	25.9457154319971	0.85	NaN	NaN	x	24.5	24.4942252599867	1.45149017201038
BM_104	29	0.5630179	2111.jpg	58	3	0	0	1	17	17	25.9958834539866	27.4474029939738	0.85	NaN	NaN	x	26	25.9958834539866	1.4515195399872
BM_104	46	0.4362009	2045.jpg	50	5	1	1	1	18	18	27.4975373959751	28.9491170859546	0.85	850.929612992331	1269.21133400174	b	27.5	27.4975373959751	1.45157968997955
BM_104	5	0.871258	2124.jpg	61	0	0	0	1	19	19	28.9991481549805	30.4507700129761	0.85	NaN	NaN	x	29	28.9991481549805	1.45162185799563
BM_104	42	0.464235	1204.jpg	30	5	0	0	1	20	20	30.500837575004	31.9525170829729	0.85	NaN	NaN	x	30.5	30.500837575004	1.45167950796895
BM_104	22	0.6589239	1202.jpg	29	2	0	0	1	21	21	32.0025662699481	33.4542220779695	0.85	NaN	NaN	x	32	32.0025662699481	1.45165580802131
BM_104	10	0.7860973	2212.jpg	73	1	0	0	1	22	22	33.5042941889842	34.9558380709495	0.85	NaN	NaN	x	33.5	33.5042941889842	1.45154388196534
BM_104	55	0.3923251	2221.jpg	76	6	0.5	1	1	23	23	35.0059187510051	36.4575648129685	0.85	850.998893962242	1192.84648395842	b	35	35.0059187510051	1.4516460619634
BM_104	41	0.4679362	1216.jpg	33	5	1	1	1	24	24	36.5076618329622	37.9592116749845	0.85	850.93798302114	1219.11270404235	b	36.5	36.5076618329622	1.45154984202236
BM_104	39	0.5048067	1057.jpg	12	4	0	0	1	25	25	38.0092595349997	39.4609752199613	0.85	NaN	NaN	x	38	38.0092595349997	1.45171568496153
BM_104	59	0.3401187	2024.jpg	46	7	0.5	1	1	26	26	39.49431451899	40.9459643939626	0.85	851.00052296184	1232.45069797849	b	39.5	39.49431451899	1.45164987497265
BM_104	74	0.1992906	1173.jpg	24	0	0	0	1	27	27	40.9959339909838	42.4476597610046	0.85	NaN	NaN	x	41	40.9959339909838	1.45172577002086
BM_104	27	0.5877563	1027.jpg	6	3	1	1	1	28	28	42.4976436089491	43.9492827169597	0.85	851.007397053763	1205.10223001475	b	42.5	42.4976436089491	1.45163910801057
BM_104	17	0.7128352	2089.jpg	55	2	0	0	1	29	29	43.9993558179704	45.4510414300021	0.85	NaN	NaN	x	44	43.9993558179704	1.45168561203172
BM_104	21	0.6683783	2063.jpg	54	2	1	1	1	30	30	45.501005736005	46.9527236639988	0.85	850.964368961286	1137.75405898923	b	45.5	45.501005736005	1.45171792799374
BM_104	68	0.2741986	1127.jpg	18	8	1	1	1	31	31	47.0027197939926	48.4543555039563	0.85	851.036089996342	1180.02924899338	b	47	47.0027197939926	1.45163570996374
BM_104	77	0.1369475	1192.jpg	28	0	0	0	1	32	32	48.5044662659639	49.9560627689934	0.85	NaN	NaN	x	48.5	48.5044662659639	1.45159650302958
BM_104	75	0.1769755	2110.jpg	57	0	0	0	1	33	33	50.0061250529834	51.4577061899472	0.85	NaN	NaN	x	50	50.0061250529834	1.4515811369638
BM_104	6	0.844217	2153.jpg	65	0	0	0	1	34	34	51.5077970589628	52.9594365499797	0.85	NaN	NaN	x	51.5	51.5077970589628	1.45163949101698
BM_104	54	0.3997812	1255.jpg	39	6	0.5	1	1	35	35	52.9927325589815	54.4443853719858	0.85	851.098280982114	1246.01638497552	b	53	52.9927325589815	1.45165281300433
BM_104	25	0.6180386	2248.jpg	79	3	0	0	1	36	36	54.4945747299935	55.9460827079602	0.85	NaN	NaN	x	54.5	54.4945747299935	1.45150797796668
BM_104	19	0.7002785	2112.jpg	59	2	1	1	1	37	37	55.9962244139751	57.44776236295	0.85	850.885286985431	1226.55897599179	b	56	55.9962244139751	1.45153794897487
BM_104	78	0.1174819	2194.jpg	70	0	0	0	1	38	38	57.4978249749984	58.9495341609581	0.85	NaN	NaN	x	57.5	57.4978249749984	1.45170918595977
BM_104	12	0.7374068	2006.jpg	41	1	0.5	1	1	39	39	58.9995321419556	60.4511278229766	0.85	851.017578039318	1207.21505500842	b	59	58.9995321419556	1.45159568102099
