Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_114	1	0.9066175	2153.jpg	65	0	0
BM_114	2	0.9060721	2039.jpg	47	0	0
BM_114	3	0.9025886	2094.jpg	56	0	0
BM_114	4	0.8740448	2008.jpg	42	0	0
BM_114	5	0.8482974	2112.jpg	59	0	0
BM_114	6	0.8422495	2063.jpg	54	0	0
BM_114	7	0.8341901	2006.jpg	41	0	0
BM_114	8	0.7844176	2249.jpg	80	0	0
BM_114	9	0.7835611	2118.jpg	60	1	1
BM_114	10	0.7832649	2010.jpg	43	1	0
BM_114	11	0.7825697	2212.jpg	73	1	0
BM_114	12	0.7564694	2045.jpg	50	1	1
BM_114	13	0.7546182	2016.jpg	45	1	0
BM_114	14	0.7472213	1035.jpg	9	1	1
BM_114	15	0.7275721	2229.jpg	77	1	1
BM_114	16	0.7241897	2054.jpg	52	1	0
BM_114	17	0.7205748	2024.jpg	46	2	0.5
BM_114	18	0.717343	2154.jpg	66	2	0
BM_114	19	0.7142985	1009.jpg	2	2	0
BM_114	20	0.7126213	2015.jpg	44	2	0.5
BM_114	21	0.7082783	1080.jpg	15	2	0.5
BM_114	22	0.7002339	2089.jpg	55	2	0
BM_114	23	0.6932117	2218.jpg	75	2	0
BM_114	24	0.6811357	2124.jpg	61	2	0.5
BM_114	25	0.6711111	2164.jpg	68	3	0.5
BM_114	26	0.655479	2110.jpg	57	3	0
BM_114	27	0.6531998	2125.jpg	62	3	0
BM_114	28	0.6391662	2248.jpg	79	3	0.5
BM_114	29	0.6186487	1031.jpg	8	3	0.5
BM_114	30	0.5906422	1150.jpg	23	3	0
BM_114	31	0.5808342	2181.jpg	69	3	0
BM_114	32	0.5706503	2209.jpg	72	3	0.5
BM_114	33	0.5478496	1216.jpg	33	4	1
BM_114	34	0.5447306	1254.jpg	38	4	0
BM_114	35	0.5147099	2149.jpg	64	4	0
BM_114	36	0.5123823	1027.jpg	6	4	1
BM_114	37	0.4945252	1202.jpg	29	4	0
BM_114	38	0.4823725	1050.jpg	10	4	1
BM_114	39	0.4788432	1019.jpg	5	4	1
BM_114	40	0.474236	1144.jpg	20	4	0
BM_114	41	0.4683684	2058.jpg	53	5	0.5
BM_114	42	0.4636286	1183.jpg	26	5	0
BM_114	43	0.4617563	1182.jpg	25	5	0
BM_114	44	0.4611449	2155.jpg	67	5	0.5
BM_114	45	0.4502768	1262.jpg	40	5	0
BM_114	46	0.4482394	2240.jpg	78	5	0.5
BM_114	47	0.4391027	1146.jpg	22	5	0.5
BM_114	48	0.4288412	1007.jpg	1	5	0
BM_114	49	0.4239253	1191.jpg	27	6	0
BM_114	50	0.4224857	1207.jpg	31	6	1
BM_114	51	0.3820477	1204.jpg	30	6	1
BM_114	52	0.3745945	1060.jpg	13	6	0
BM_114	53	0.3745067	1127.jpg	18	6	0
BM_114	54	0.3737917	1246.jpg	37	6	1
BM_114	55	0.3671752	2111.jpg	58	6	1
BM_114	56	0.3601919	1057.jpg	12	6	0
BM_114	57	0.3408954	1013.jpg	3	7	1
BM_114	58	0.3326303	2043.jpg	49	7	0
BM_114	59	0.3200477	1255.jpg	39	7	0
BM_114	60	0.3076474	1073.jpg	14	7	1
BM_114	61	0.3021965	1052.jpg	11	7	1
BM_114	62	0.3006282	1115.jpg	17	7	0
BM_114	63	0.2998899	2201.jpg	71	7	0
BM_114	64	0.2742207	2128.jpg	63	7	1
BM_114	65	0.2716214	1130.jpg	19	8	0.5
BM_114	66	0.2614239	1192.jpg	28	8	0
BM_114	67	0.2576234	2194.jpg	70	8	0
BM_114	68	0.2546473	1114.jpg	16	8	0.5
BM_114	69	0.2540318	1145.jpg	21	8	0
BM_114	70	0.2513077	2041.jpg	48	8	0.5
BM_114	71	0.2386929	1220.jpg	34	8	0.5
BM_114	72	0.2364812	1173.jpg	24	8	0
BM_114	73	0.2311683	1210.jpg	32	0	0
BM_114	74	0.2135457	1228.jpg	36	0	0
BM_114	75	0.1644946	2217.jpg	74	0	0
BM_114	76	0.1412168	1226.jpg	35	0	0
BM_114	77	0.132081	2221.jpg	76	0	0
BM_114	78	0.126198	1028.jpg	7	0	0
BM_114	79	0.08235566	1017.jpg	4	0	0
BM_114	80	0.06985523	2053.jpg	51	0	0
