subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_106	0	2	1	1	1	4.00453899602871	2221.jpg	1204.jpg	68	72	1	u	8	1	791.790434042923	0.2531428	0.2279222	4.82213573704939	0.5	4	4.00453899602871	0.817596741020679
BM_106	0	2	1	1	2	11.1959569740575	1028.jpg	2125.jpg	9	13	1	u	1	1	936.351918964647	0.774834	0.7225137	12.1470263610827	1	11.2	11.1959569740575	0.9510693870252
BM_106	0	2	1	1	3	15.8011182009941	1007.jpg	1144.jpg	23	20	0	u	2	0	747.222270001657	0.6302603	0.6522374	16.5685853990726	0.5	15.8	15.8011182009941	0.767467198078521
BM_106	0	2	1	1	4	19.1047824610723	1031.jpg	2181.jpg	12	16	1	u	1	1	755.546416970901	0.7308247	0.7071142	19.8724236660637	1	19.1	19.1047824610723	0.767641204991378
BM_106	0	2	1	1	5	24.7945151890162	2218.jpg	2118.jpg	47	48	0	i	5	1	793.804485001601	0.4609812	0.4414865	25.6121278790524	0.5	24.8	24.7945151890162	0.817612690036185
BM_106	0	2	1	1	6	27.7979725430487	2240.jpg	1052.jpg	32	30	1	u	3	1	662.356012966484	0.5603355	0.5808233	28.4820631180191	0.5	27.8	27.7979725430487	0.684090574970469
BM_106	0	2	1	1	7	31.1016764900414	2217.jpg	2006.jpg	45	42	1	i	5	0	590.653553023003	0.4723226	0.4848302	31.7023220630363	0.5	31.1	31.1016764900414	0.600645572994836
BM_106	0	2	1	1	8	35.4064615040552	2016.jpg	2229.jpg	25	26	0	u	3	0	589.856858015992	0.6194787	0.6164208	36.0071615910856	0.5	35.4	35.4064615040552	0.600700087030418
BM_106	0	2	1	1	9	38.6932339090854	2249.jpg	2041.jpg	49	55	0	u	6	0	735.082284896635	0.4392129	0.4048841	39.4443252700148	1	38.7	38.6932339090854	0.751091360929422
BM_106	0	2	1	1	10	42.2975575519959	1013.jpg	1130.jpg	28	29	0	u	3	0	794.771410059184	0.604977	0.5876833	43.1151727860561	0.5	42.3	42.2975575519959	0.817615234060213
BM_106	0	2	1	1	11	53.2929738140665	2053.jpg	2212.jpg	22	17	0	u	2	0	695.335097960196	0.6400582	0.6650421	54.0107386170421	0.5	53.3	53.2929738140665	0.71776480297558
BM_106	0	2	1	1	12	56.8972730149981	1115.jpg	1009.jpg	67	71	0	u	8	0	987.055323086679	0.2688998	0.2366859	57.8983900140738	0.5	56.9	56.8972730149981	1.00111699907575
BM_106	0	2	1	1	13	62.3033954170533	2024.jpg	1146.jpg	40	34	1	i	4	0	740.934305009432	0.4973066	0.5433023	63.0541966310702	1	62.3	62.3033954170533	0.750801214016974
BM_106	0	2	1	1	14	67.0086473770207	1028.jpg	2248.jpg	9	10	1	u	1	1	891.671354998834	0.774834	0.7552695	67.9096495700069	1	67	67.0086473770207	0.901002192986198
BM_106	0	2	1	1	15	70.0954125260469	2229.jpg	1013.jpg	26	28	1	i	3	0	1260.90691995341	0.6164208	0.604977	71.3802566879895	0.5	70.1	70.0954125260469	1.2848441619426
BM_106	0	2	1	1	16	75.7017676769756	2217.jpg	2164.jpg	45	46	1	i	5	0	782.559203100391	0.4723226	0.4684059	76.5026489250595	0.5	75.7	75.7017676769756	0.800881248083897
BM_106	0	2	1	1	17	78.7050705549773	2039.jpg	1246.jpg	62	59	1	u	7	1	923.257967107929	0.3221582	0.3556672	79.6394983080681	1	78.7	78.7050705549773	0.934427753090858
BM_106	0	2	1	1	18	85.295937835006	1183.jpg	2128.jpg	51	53	1	i	6	0	964.392111985944	0.4263159	0.4188546	86.2803163490025	1	85.3	85.295937835006	0.984378513996489
BM_106	0	2	1	1	19	90.8020437629893	2249.jpg	1183.jpg	49	51	0	u	6	0	882.264640997164	0.4392129	0.4263159	91.7030566380126	1	90.8	90.8020437629893	0.901012875023298
BM_106	0	2	1	1	20	95.6074568950571	1057.jpg	2008.jpg	69	65	0	i	8	1	884.880307945423	0.239231	0.2990949	96.5084361240733	0.5	95.6	95.6074568950571	0.90097922901623
BM_106	0	2	1	1	21	100.195915373042	2201.jpg	2039.jpg	64	62	0	i	7	1	1072.40344700404	0.3110006	0.3221582	101.280496894033	1	100.2	100.195915373042	1.08458152099047
BM_106	0	2	1	1	22	104.801148182014	1027.jpg	2181.jpg	14	16	1	i	1	0	1035.17113695852	0.7146718	0.7071142	105.852281910018	1	104.8	104.801148182014	1.05113372800406
BM_106	0	2	1	1	23	108.605337816058	2154.jpg	1191.jpg	35	37	0	i	4	1	1062.99218093045	0.5334554	0.5098447	109.689945364022	1	108.6	108.605337816058	1.08460754796397
BM_106	0	2	1	1	24	113.093499789014	2045.jpg	2209.jpg	52	50	0	i	6	1	998.829737072811	0.4236347	0.4348332	114.111518233083	1	113.1	113.093499789014	1.01801844406873
BM_106	0	2	1	1	25	121.202800913015	2218.jpg	1255.jpg	47	41	0	i	5	1	1073.52713798173	0.4609812	0.4873484	122.287347304984	0.5	121.2	121.202800913015	1.08454639196862
