Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_104	1	0.9740016	2054.jpg	52	0	0
BM_104	2	0.954651	2154.jpg	66	0	0
BM_104	3	0.8987236	2249.jpg	80	0	0
BM_104	4	0.8779745	1254.jpg	38	0	0
BM_104	5	0.871258	2124.jpg	61	0	0
BM_104	6	0.844217	2153.jpg	65	0	0
BM_104	7	0.8236019	2181.jpg	69	0	0
BM_104	8	0.8122531	2008.jpg	42	0	0
BM_104	9	0.7914946	1031.jpg	8	1	0.5
BM_104	10	0.7860973	2212.jpg	73	1	0
BM_104	11	0.7845768	1182.jpg	25	1	0
BM_104	12	0.7374068	2006.jpg	41	1	0.5
BM_104	13	0.7297119	2125.jpg	62	1	0.5
BM_104	14	0.7224761	1183.jpg	26	1	0
BM_104	15	0.7149983	2015.jpg	44	1	0
BM_104	16	0.7133459	2128.jpg	63	1	0.5
BM_104	17	0.7128352	2089.jpg	55	2	0
BM_104	18	0.7040171	2240.jpg	78	2	1
BM_104	19	0.7002785	2112.jpg	59	2	1
BM_104	20	0.6925749	2041.jpg	48	2	0
BM_104	21	0.6683783	2063.jpg	54	2	1
BM_104	22	0.6589239	1202.jpg	29	2	0
BM_104	23	0.6500603	2164.jpg	68	2	0
BM_104	24	0.6372051	2053.jpg	51	2	1
BM_104	25	0.6180386	2248.jpg	79	3	0
BM_104	26	0.5953512	2094.jpg	56	3	1
BM_104	27	0.5877563	1027.jpg	6	3	1
BM_104	28	0.5694393	1191.jpg	27	3	0
BM_104	29	0.5630179	2111.jpg	58	3	0
BM_104	30	0.5557427	1035.jpg	9	3	1
BM_104	31	0.5540741	2016.jpg	45	3	1
BM_104	32	0.5321053	1146.jpg	22	3	0
BM_104	33	0.5242799	2039.jpg	47	4	0.5
BM_104	34	0.523026	1210.jpg	32	4	0
BM_104	35	0.5216459	2058.jpg	53	4	0
BM_104	36	0.5193309	2118.jpg	60	4	0.5
BM_104	37	0.5152927	1226.jpg	35	4	0.5
BM_104	38	0.5127493	1114.jpg	16	4	0
BM_104	39	0.5048067	1057.jpg	12	4	0
BM_104	40	0.492777	2010.jpg	43	4	0.5
BM_104	41	0.4679362	1216.jpg	33	5	1
BM_104	42	0.464235	1204.jpg	30	5	0
BM_104	43	0.4553484	1150.jpg	23	5	0
BM_104	44	0.4497032	2209.jpg	72	5	1
BM_104	45	0.4430624	2201.jpg	71	5	0
BM_104	46	0.4362009	2045.jpg	50	5	1
BM_104	47	0.4295337	1145.jpg	21	5	1
BM_104	48	0.4293743	1130.jpg	19	5	0
BM_104	49	0.4287304	1115.jpg	17	6	0.5
BM_104	50	0.4266679	1144.jpg	20	6	0
BM_104	51	0.4100597	1228.jpg	36	6	0
BM_104	52	0.407485	1007.jpg	1	6	0.5
BM_104	53	0.4018153	1050.jpg	10	6	0
BM_104	54	0.3997812	1255.jpg	39	6	0.5
BM_104	55	0.3923251	2221.jpg	76	6	0.5
BM_104	56	0.3844163	1019.jpg	5	6	0
BM_104	57	0.3805072	2155.jpg	67	7	0
BM_104	58	0.3417726	1246.jpg	37	7	0.5
BM_104	59	0.3401187	2024.jpg	46	7	0.5
BM_104	60	0.3269135	2217.jpg	74	7	0
BM_104	61	0.3234856	1052.jpg	11	7	0.5
BM_104	62	0.3090352	1060.jpg	13	7	0
BM_104	63	0.3078224	1028.jpg	7	7	0
BM_104	64	0.3024951	1009.jpg	2	7	0.5
BM_104	65	0.2922236	2229.jpg	77	8	1
BM_104	66	0.2880079	2218.jpg	75	8	0
BM_104	67	0.2865857	1207.jpg	31	8	0
BM_104	68	0.2741986	1127.jpg	18	8	1
BM_104	69	0.2592755	2043.jpg	49	8	1
BM_104	70	0.2526954	1262.jpg	40	8	0
BM_104	71	0.2500481	2149.jpg	64	8	0
BM_104	72	0.2309746	1013.jpg	3	8	1
BM_104	73	0.2285937	1073.jpg	14	0	0
BM_104	74	0.1992906	1173.jpg	24	0	0
BM_104	75	0.1769755	2110.jpg	57	0	0
BM_104	76	0.1699009	1017.jpg	4	0	0
BM_104	77	0.1369475	1192.jpg	28	0	0
BM_104	78	0.1174819	2194.jpg	70	0	0
BM_104	79	0.1155167	1080.jpg	15	0	0
BM_104	80	0.1119628	1220.jpg	34	0	0
