Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_109	19	0.7090074	2094.jpg	56	2	0	0	1	1	1	2.00214570807293	3.45374509703834	0.85	NaN	NaN	x	2	2.00214570807293	1.45159938896541
BM_109	16	0.7307396	2155.jpg	67	1	1	1	1	2	2	3.50383460999001	4.95541063102428	0.85	850.954298046418	1149.40749004018	b	3.5	3.50383460999001	1.45157602103427
BM_109	41	0.4909784	1183.jpg	26	5	1	1	1	3	3	5.00548282207455	6.45710041699931	0.85	851.000976981595	1143.75261298846	b	5	5.00548282207455	1.45161759492476
BM_109	40	0.497406	2016.jpg	45	4	0	0	1	4	4	6.50720473902766	7.95880219107494	0.85	NaN	NaN	x	6.5	6.50720473902766	1.45159745204728
BM_109	5	0.8787086	2124.jpg	61	0	0	0	1	5	5	8.00896740402095	9.46046394004952	0.85	NaN	NaN	x	8	8.00896740402095	1.45149653602857
BM_109	3	0.9286125	2054.jpg	52	0	0	0	1	6	6	9.49365750502329	10.9455337689724	0.85	NaN	NaN	x	9.5	9.49365750502329	1.45187626394909
BM_109	4	0.9072429	2125.jpg	62	0	0	0	1	7	7	10.9956041150726	12.4472389339935	0.85	NaN	NaN	x	11	10.9956041150726	1.45163481892087
BM_109	54	0.3717414	2229.jpg	77	6	0.5	0	1	8	8	12.49723154807	13.9488453679951	0.85	NaN	NaN	x	12.5	12.49723154807	1.45161381992511
BM_109	76	0.1317172	1228.jpg	36	0	0	0	1	9	9	13.9989699270809	15.450552957016	0.85	NaN	NaN	x	14	13.9989699270809	1.45158302993514
BM_109	43	0.4869236	1220.jpg	34	5	0	0	1	10	10	15.5006447740598	16.9522204319946	0.85	NaN	NaN	x	15.5	15.5006447740598	1.45157565793488
BM_109	60	0.3323835	2248.jpg	79	7	0	0	1	11	11	17.0023154020309	18.4539510010509	0.85	NaN	NaN	x	17	17.0023154020309	1.45163559901994
BM_109	67	0.2634742	2249.jpg	80	8	1	1	1	12	12	18.5039699010085	19.9555844940478	0.85	850.99403897766	1141.31564099807	b	18.5	18.5039699010085	1.45161459303927
BM_109	70	0.2492493	1173.jpg	24	8	0	0	1	13	13	20.00569907506	21.4572815480642	0.85	NaN	NaN	x	20	20.00569907506	1.45158247300424
BM_109	65	0.2700661	2043.jpg	49	8	0	0	1	14	14	21.5073305270635	22.9590281699784	0.85	NaN	NaN	x	21.5	21.5073305270635	1.45169764291495
BM_109	48	0.4475554	1202.jpg	29	5	1	1	1	15	15	23.0090675649699	24.4606777220033	0.85	850.948254112154	1100.16654711217	b	23	23.0090675649699	1.45161015703343
BM_109	7	0.8299766	2164.jpg	68	0	0	0	1	16	16	24.4937660939759	25.9456849100534	0.85	NaN	NaN	x	24.5	24.4937660939759	1.45191881607752
BM_109	38	0.4996429	1130.jpg	19	4	1	1	1	17	17	25.9956787669798	27.4473126500379	0.85	851.033061044291	1137.5655940501	b	26	25.9956787669798	1.45163388305809
BM_109	47	0.453943	1073.jpg	14	5	0	0	1	18	18	27.4974385460373	28.9490628669737	0.85	NaN	NaN	x	27.5	27.4974385460373	1.45162432093639
