subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_116	0	4	1	1	1	4.00453054707032	2006.jpg	2128.jpg	33	35	1	i	4	0	841.068660956807	0.578293	0.5621595	4.87202771299053	0.5	4	4.00453054707032	0.867497165920213
BM_116	0	4	1	1	2	9.99426294199657	2154.jpg	2053.jpg	27	28	0	u	3	0	659.323235973716	0.6064895	0.5962696	10.6785585940816	1	10	9.99426294199657	0.684295652084984
BM_116	0	4	1	1	3	13.0979701370234	2111.jpg	1080.jpg	66	68	1	i	8	0	691.624382976443	0.2887446	0.2720059	13.798837820068	1	13.1	13.0979701370234	0.700867683044635
BM_116	0	4	1	1	4	16.2014682709705	2053.jpg	2240.jpg	28	31	1	u	3	1	684.114474104717	0.5962696	0.5944173	16.9022388400044	1	16.2	16.2014682709705	0.700770569033921
BM_116	0	4	1	1	5	27.8979472890496	2041.jpg	1115.jpg	19	17	1	i	2	0	587.636788957752	0.6664999	0.6750854	28.4986055450281	1	27.9	27.8979472890496	0.600658255978487
BM_116	0	4	1	1	6	32.6032517909771	2209.jpg	2110.jpg	59	57	0	u	7	0	634.330634027719	0.3770692	0.3842916	33.2539089689963	0.5	32.6	32.6032517909771	0.650657178019173
BM_116	0	4	1	1	7	35.9069188700523	1080.jpg	1017.jpg	68	71	0	i	8	1	602.665110956877	0.2720059	0.2417758	36.5242621210637	1	35.9	35.9069188700523	0.617343251011334
BM_116	0	4	1	1	8	41.7968757220078	2024.jpg	2164.jpg	42	41	0	i	5	1	928.696862072684	0.5045426	0.5055645	42.7479698850075	1	41.8	41.7968757220078	0.951094162999652
BM_116	0	4	1	1	9	48.7046536690323	2039.jpg	1114.jpg	9	10	1	i	1	0	532.918291981332	0.7308007	0.7238032	49.2553068359848	0.5	48.7	48.7046536690323	0.550653166952543
BM_116	0	4	1	1	10	52.5089249049779	2016.jpg	1210.jpg	32	26	1	u	3	1	672.779468004592	0.5888252	0.6154964	53.1929876330541	1	52.5	52.5089249049779	0.684062728076242
BM_116	0	4	1	1	11	58.3989051720127	2041.jpg	2118.jpg	19	22	1	u	2	1	510.678834980354	0.6664999	0.637071	58.9327509750146	1	58.4	58.3989051720127	0.533845803001896
BM_116	0	4	1	1	12	63.8050260440214	2155.jpg	1050.jpg	49	53	0	i	6	1	304.556122981012	0.4482493	0.4161769	64.1220197790535	0.5	63.8	63.8050260440214	0.316993735032156
BM_116	0	4	1	1	13	73.499237976037	2181.jpg	2118.jpg	18	22	1	u	2	1	690.391059033573	0.6691671	0.637071	74.1999020420481	1	73.5	73.499237976037	0.700664066011086
BM_116	0	4	1	1	14	78.104295764002	1246.jpg	1228.jpg	34	37	0	i	4	1	709.265692043118	0.573378	0.5425479	78.8214516270673	0.5	78.1	78.104295764002	0.717155863065273
BM_116	0	4	1	1	15	82.2089331990574	2008.jpg	2149.jpg	25	30	1	i	3	0	476.650758995675	0.6196487	0.5951683	82.7094489299925	1	82.2	82.2089331990574	0.500515730935149
BM_116	0	4	1	1	16	86.8974999440834	1017.jpg	2217.jpg	71	65	1	i	8	0	676.07288598083	0.2417758	0.3003777	87.5983545610216	1	86.9	86.8974999440834	0.700854616938159
BM_116	0	4	1	1	17	91.8030066189822	2201.jpg	1073.jpg	43	44	0	i	5	1	434.565843082964	0.4942291	0.4919717	92.2535860859789	1	91.8	91.8030066189822	0.450579466996714
BM_116	0	4	1	1	18	95.1067923650844	2006.jpg	1246.jpg	33	34	1	i	4	0	554.781530983746	0.578293	0.573378	95.6741243039723	0.5	95.1	95.1067923650844	0.567331938887946
BM_116	0	4	1	1	19	98.9945079410682	1050.jpg	1207.jpg	53	55	1	u	6	1	827.079487964511	0.4161769	0.3927651	99.845472665038	0.5	99	98.9945079410682	0.85096472396981
BM_116	0	4	1	1	20	105.201497471076	2249.jpg	1254.jpg	13	15	1	i	1	0	564.079482923262	0.7041435	0.6906691	105.78545520897	0.5	105.2	105.201497471076	0.583957737893797
BM_116	0	4	1	1	21	110.807779661031	2249.jpg	2124.jpg	13	14	1	i	1	0	581.782930996269	0.7041435	0.6969402	111.408354865969	0.5	110.8	110.807779661031	0.60057520493865
BM_116	0	4	1	1	22	116.897909998079	2218.jpg	2201.jpg	47	43	1	u	5	1	747.672884957865	0.4579931	0.4942291	117.66546223301	1	116.9	116.897909998079	0.767552234930918
BM_116	0	4	1	1	23	124.005916905007	1144.jpg	1226.jpg	72	70	0	i	8	1	543.666407000273	0.2294181	0.2458303	124.573222251027	1	124	124.005916905007	0.567305346019566
BM_116	0	4	1	1	24	127.009285566979	2045.jpg	1050.jpg	52	53	0	i	6	1	564.276101067662	0.4180408	0.4161769	127.593234223081	0.5	127	127.009285566979	0.583948656101711
BM_116	0	4	1	1	25	135.802234873059	1146.jpg	1202.jpg	54	50	0	i	6	1	571.339683025144	0.4074023	0.4375064	136.386472205049	0.5	135.8	135.802234873059	0.584237331990153
BM_116	0	4	1	1	26	141.308607741026	1130.jpg	2221.jpg	39	36	0	x	4	999	999000	0.5254077	0.5544209	142.810322185978	0.5	141.3	141.308607741026	1.50171444495209
BM_116	0	4	1	1	27	144.395436361083	1144.jpg	1192.jpg	72	67	0	i	8	1	658.14691898413	0.2294181	0.2883129	145.062531362055	1	144.4	144.395436361083	0.66709500097204
BM_116	0	4	1	1	28	148.299913285067	1073.jpg	2024.jpg	44	42	1	i	5	0	377.657574950717	0.4919717	0.5045426	148.700235106982	1	148.3	148.299913285067	0.400321821914986
BM_116	0	4	1	1	29	152.204249900067	1192.jpg	2217.jpg	67	65	1	i	8	0	425.328483921476	0.2883129	0.3003777	152.637760719052	1	152.2	152.204249900067	0.43351081898436
BM_116	0	4	1	1	30	156.609162130044	2124.jpg	1035.jpg	14	12	0	u	1	0	692.409644951113	0.6969402	0.7066137	157.309633134049	0.5	156.6	156.609162130044	0.700471004005522
BM_116	0	4	1	1	31	163.099753965973	2155.jpg	1202.jpg	49	50	0	i	6	1	529.820699011907	0.4482493	0.4375064	163.650430261972	0.5	163.1	163.099753965973	0.550676295999438
BM_116	0	4	1	1	32	167.504776307032	1202.jpg	1207.jpg	50	55	1	i	6	0	444.826824008487	0.4375064	0.3927651	167.971879763994	0.5	167.5	167.504776307032	0.467103456961922
BM_116	0	4	1	1	33	172.693519795081	1204.jpg	2058.jpg	60	63	1	i	7	0	752.063518972136	0.3572401	0.3399044	173.461443708977	0.5	172.7	172.693519795081	0.767923913896084
BM_116	0	4	1	1	34	176.297906248015	1028.jpg	2212.jpg	21	20	1	i	2	0	379.694550996646	0.6608556	0.6612825	176.698383243056	1	176.3	176.297906248015	0.400476995040663
BM_116	0	4	1	1	35	179.801866036025	2212.jpg	2041.jpg	20	19	0	u	2	0	715.705494978465	0.6612825	0.6664999	180.536103160004	1	179.8	179.801866036025	0.734237123979256
BM_116	0	4	1	1	36	182.805241515976	1191.jpg	1204.jpg	62	60	0	u	7	0	704.344821046107	0.3433226	0.3572401	183.522651719977	0.5	182.8	182.805241515976	0.717410204000771
BM_116	0	4	1	1	37	186.692641525995	2039.jpg	1254.jpg	9	15	1	u	1	1	664.921377087012	0.7308007	0.6906691	187.376998350024	0.5	186.7	186.692641525995	0.684356824029237
BM_116	0	4	1	1	38	190.196890452993	2218.jpg	1019.jpg	47	45	1	i	5	0	584.692924981937	0.4579931	0.4828543	190.797494846047	1	190.2	190.196890452993	0.6006043930538
BM_116	0	4	1	1	39	194.902077864041	1182.jpg	1228.jpg	38	37	0	i	4	1	559.506029007025	0.5388724	0.5425479	195.469080616022	0.5	194.9	194.902077864041	0.567002751980908
BM_116	0	4	1	1	40	199.607485808083	1246.jpg	2063.jpg	34	40	0	i	4	1	414.087755954824	0.573378	0.5111089	200.041235920973	0.5	199.6	199.607485808083	0.433750112890266
BM_116	0	4	1	1	41	209.001359255984	2111.jpg	1150.jpg	66	69	1	i	8	0	636.224532034248	0.2887446	0.2660661	209.651966308011	1	209	209.001359255984	0.650607052026317
BM_116	0	4	1	1	42	213.906804553	1182.jpg	2221.jpg	38	36	0	i	4	1	434.758178074844	0.5388724	0.5544209	214.357288394007	0.5	213.9	213.906804553	0.450483841006644
BM_116	0	4	1	1	43	219.696641225019	2240.jpg	2008.jpg	31	25	0	i	3	1	564.9601330515	0.5944173	0.6196487	220.280634051072	1	219.7	219.696641225019	0.583992826053873
BM_116	0	4	1	1	44	225.102692865999	1150.jpg	1017.jpg	69	71	0	i	8	1	478.900738060474	0.2660661	0.2417758	225.603244611062	1	225.1	225.102692865999	0.500551745062694
BM_116	0	4	1	1	45	228.60659856	2010.jpg	1254.jpg	16	15	1	i	1	0	422.975311055779	0.6815285	0.6906691	229.040504575009	0.5	228.6	228.60659856	0.433906015008688
BM_116	0	4	1	1	46	231.893326502992	1007.jpg	2209.jpg	61	59	1	u	7	1	792.25660499651	0.3452415	0.3770692	232.694313116022	0.5	231.9	231.893326502992	0.800986613030545
BM_116	0	4	1	1	47	235.097230321029	2212.jpg	2181.jpg	20	18	0	i	2	1	532.359009957872	0.6612825	0.6691671	235.647855987074	1	235.1	235.097230321029	0.550625666044652
BM_116	0	4	1	1	48	238.801486977027	2149.jpg	2053.jpg	30	28	0	u	3	0	772.084373049438	0.5951683	0.5962696	239.58561334305	1	238.8	238.801486977027	0.784126366022974
BM_116	0	4	1	1	49	242.30538689706	1027.jpg	2218.jpg	48	47	0	u	5	0	596.19563294109	0.454952	0.4579931	242.92267010198	1	242.3	242.30538689706	0.617283204919659
BM_116	0	4	1	1	50	248.495571105974	2043.jpg	2212.jpg	24	20	1	i	2	0	669.991458998993	0.6212574	0.6612825	249.179710125085	1	248.5	248.495571105974	0.684139019111171
BM_116	0	4	1	1	51	252.400026271003	1146.jpg	1050.jpg	54	53	0	i	6	1	765.556405065581	0.4074023	0.4161769	253.184248991078	0.5	252.4	252.400026271003	0.784222720074467
BM_116	0	4	1	1	52	256.204208021984	1073.jpg	1027.jpg	44	48	1	i	5	0	497.392202029005	0.4919717	0.454952	256.721498362022	1	256.2	256.204208021984	0.517290340038016
BM_116	0	4	1	1	53	261.393171907985	2194.jpg	1191.jpg	64	62	1	i	7	0	780.410517007113	0.3065415	0.3433226	262.194358156994	0.5	261.4	261.393171907985	0.801186249009334
BM_116	0	4	1	1	54	267.600381670054	1035.jpg	1114.jpg	12	10	1	i	1	0	789.202198968269	0.7066137	0.7238032	268.401343912003	0.5	267.6	267.600381670054	0.800962241948582
