subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_102	NaN	2	1	1	1	NaN	1204.jpg	1246.jpg	69	70	0	NaN	8	NaN	NaN	0.2457278	0.2418582	NaN	0.5
BM_102	NaN	2	1	1	2	NaN	2110.jpg	2053.jpg	40	36	0	NaN	4	NaN	NaN	0.4808558	0.5290542	NaN	1
BM_102	NaN	2	1	1	3	NaN	2221.jpg	2229.jpg	31	29	0	NaN	3	NaN	NaN	0.6091401	0.6162487	NaN	0.5
BM_102	NaN	2	1	1	4	NaN	2054.jpg	1210.jpg	25	27	1	NaN	3	NaN	NaN	0.6416842	0.6332541	NaN	0.5
BM_102	NaN	2	1	1	5	NaN	1146.jpg	2218.jpg	43	44	0	NaN	5	NaN	NaN	0.4712634	0.4675808	NaN	0.5
BM_102	NaN	2	1	1	6	NaN	2218.jpg	2015.jpg	44	45	1	NaN	5	NaN	NaN	0.4675808	0.4518335	NaN	0.5
BM_102	NaN	2	1	1	7	NaN	1226.jpg	1013.jpg	62	61	1	NaN	7	NaN	NaN	0.2943201	0.2996299	NaN	1
BM_102	NaN	2	1	1	8	NaN	1114.jpg	1220.jpg	42	46	0	NaN	5	NaN	NaN	0.4746691	0.4376808	NaN	0.5
BM_102	NaN	2	1	1	9	NaN	1210.jpg	1191.jpg	27	32	0	NaN	3	NaN	NaN	0.6332541	0.6017432	NaN	0.5
BM_102	NaN	2	1	1	10	NaN	2217.jpg	2110.jpg	33	40	1	NaN	4	NaN	NaN	0.5826581	0.4808558	NaN	1
BM_102	NaN	2	1	1	11	NaN	2010.jpg	1246.jpg	72	70	0	NaN	8	NaN	NaN	0.2286419	0.2418582	NaN	0.5
BM_102	NaN	2	1	1	12	NaN	2008.jpg	2045.jpg	20	21	1	NaN	2	NaN	NaN	0.6831967	0.6793195	NaN	0.5
BM_102	NaN	2	1	1	13	NaN	2015.jpg	1220.jpg	45	46	0	NaN	5	NaN	NaN	0.4518335	0.4376808	NaN	0.5
BM_102	NaN	2	1	1	14	NaN	2039.jpg	2153.jpg	11	14	0	NaN	1	NaN	NaN	0.7576165	0.7216492	NaN	1
BM_102	NaN	2	1	1	15	NaN	2010.jpg	2128.jpg	72	71	0	NaN	8	NaN	NaN	0.2286419	0.2320102	NaN	0.5
BM_102	NaN	2	1	1	16	NaN	2221.jpg	2181.jpg	31	28	0	NaN	3	NaN	NaN	0.6091401	0.6252715	NaN	0.5
BM_102	NaN	2	1	1	17	NaN	1202.jpg	1057.jpg	24	23	0	NaN	2	NaN	NaN	0.6481554	0.6524902	NaN	0.5
BM_102	NaN	2	1	1	18	NaN	2039.jpg	1035.jpg	11	15	0	NaN	1	NaN	NaN	0.7576165	0.7140756	NaN	1
BM_102	NaN	2	1	1	19	NaN	1246.jpg	1007.jpg	70	66	1	NaN	8	NaN	NaN	0.2418582	0.2791811	NaN	0.5
BM_102	NaN	2	1	1	20	NaN	1226.jpg	2248.jpg	62	57	1	NaN	7	NaN	NaN	0.2943201	0.3626781	NaN	1
BM_102	NaN	2	1	1	21	NaN	1191.jpg	2016.jpg	32	30	1	NaN	3	NaN	NaN	0.6017432	0.6134529	NaN	0.5
BM_102	NaN	2	1	1	22	NaN	1057.jpg	2045.jpg	23	21	1	NaN	2	NaN	NaN	0.6524902	0.6793195	NaN	0.5
BM_102	NaN	2	1	1	23	NaN	1262.jpg	2124.jpg	9	10	1	NaN	1	NaN	NaN	0.7686146	0.7633209	NaN	1
