Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_102	35	0.5297858	2041.jpg	48	4	0	0	1	1	1	2.0022328820196	3.4539551360067	0.85	NaN	NaN	x	2	2.0022328820196	1.4517222539871
BM_102	23	0.6524902	1057.jpg	12	2	0.5	1	1	2	2	3.50398313504411	4.95554361003451	0.85	850.87206796743	1212.52251096303	b	3.5	3.50398313504411	1.4515604749904
BM_102	36	0.5290542	2053.jpg	51	4	1	1	1	3	3	5.00567487505032	6.45725994004169	0.85	850.999207003042	1134.81689500622	b	5	5.00567487505032	1.45158506499138
BM_102	10	0.7633209	2124.jpg	61	1	0	0	1	4	4	6.50736599904485	7.95900431805057	0.85	NaN	NaN	x	6.5	6.50736599904485	1.45163831900572
BM_102	37	0.5269082	1182.jpg	25	4	0	0	1	5	5	8.00908201601123	9.46059951605275	0.85	NaN	NaN	x	8	8.00908201601123	1.45151750004152
BM_102	2	0.8527102	2149.jpg	64	0	0	0	1	6	6	9.49376600905089	10.94567417301	0.85	NaN	NaN	x	9.5	9.49376600905089	1.45190816395916
BM_102	42	0.4746691	1114.jpg	16	5	0	0	1	7	7	10.9957776720403	12.4473614740418	0.85	NaN	NaN	x	11	10.9957776720403	1.45158380200155
BM_102	43	0.4712634	1146.jpg	22	5	0	0	1	8	8	12.4974900400266	13.9490380600328	0.85	NaN	NaN	x	12.5	12.4974900400266	1.45154802000616
BM_102	4	0.8278072	2094.jpg	56	0	0	0	1	9	9	13.9991186420084	15.4506826210418	0.85	NaN	NaN	x	14	13.9991186420084	1.45156397903338
BM_102	62	0.2943201	1226.jpg	35	7	1	1	1	10	10	15.5007620980032	16.9524331790162	0.85	850.967662001494	1207.72707101423	b	15.5	15.5007620980032	1.45167108101305
BM_102	57	0.3626781	2248.jpg	79	7	0	0	1	11	11	17.0024604940554	18.4540182260098	0.85	NaN	NaN	x	17	17.0024604940554	1.45155773195438
BM_102	67	0.2700619	2118.jpg	60	8	0	0	1	12	12	18.5041302270256	19.9557261300506	0.85	NaN	NaN	x	18.5	18.5041302270256	1.45159590302501
