subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_113	0	1	1	1	1	4.00397660900489	2039.jpg	2153.jpg	18	21	1	i	2	0	1332.92837799672	0.7167049	0.6424094	5.3555504649994	0.5	4	4.00397660900489	1.3515738559945
BM_113	0	1	1	1	2	7.70816831500269	1202.jpg	2128.jpg	32	27	1	u	3	1	1212.7531629958	0.5636383	0.5806143	8.94231324800057	0.5	7.7	7.70816831500269	1.23414493299788
BM_113	0	1	1	1	3	11.2955450500012	1246.jpg	1007.jpg	35	33	1	u	4	1	833.358219002548	0.5361151	0.5623255	12.1468833129984	1	11.3	11.2955450500012	0.85133826299716
BM_113	0	1	1	1	4	15.100109650004	2110.jpg	2248.jpg	66	69	0	i	8	1	980.800949997501	0.2979535	0.2682512	16.1009900880017	1	15.1	15.100109650004	1.00088043799769
BM_113	0	1	1	1	5	20.3055300589986	1013.jpg	2125.jpg	24	19	0	i	2	1	1391.37128199945	0.5988093	0.714655	21.7083159219983	0.5	20.3	20.3055300589986	1.40278586299974
BM_113	0	1	1	1	6	23.8093949600006	1145.jpg	1220.jpg	46	45	1	u	5	1	1431.50594399776	0.4597103	0.4627839	25.2617139089998	1	23.8	23.8093949600006	1.45231894899916
BM_113	0	1	1	1	7	26.8965641890027	2194.jpg	1127.jpg	72	70	1	x	8	999	999000	0.2394966	0.2447913	28.4146190559986	1	26.9	26.8965641890027	1.51805486699595
BM_113	0	1	1	1	8	31.2014852650027	2217.jpg	2016.jpg	17	23	0	u	2	0	1135.41879600234	0.7190744	0.6086901	32.3520241130027	0.5	31.2	31.2014852650027	1.150538848
BM_113	0	1	1	1	9	36.6076120200014	2155.jpg	2045.jpg	28	31	1	u	3	1	785.302062002302	0.5773387	0.5655362	37.4078443270046	0.5	36.6	36.6076120200014	0.800232307003171
BM_113	0	1	1	1	10	40.0108861580011	1127.jpg	1192.jpg	70	65	0	i	8	1	918.030163004005	0.2447913	0.3069676	40.9449275480001	1	40	40.0108861580011	0.934041389999038
