subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_113	NaN	1	1	1	1	NaN	2039.jpg	2153.jpg	18	21	1	NaN	2	NaN	NaN	0.7167049	0.6424094	NaN	0.5
BM_113	NaN	1	1	1	2	NaN	1202.jpg	2128.jpg	32	27	1	NaN	3	NaN	NaN	0.5636383	0.5806143	NaN	0.5
BM_113	NaN	1	1	1	3	NaN	1246.jpg	1007.jpg	35	33	1	NaN	4	NaN	NaN	0.5361151	0.5623255	NaN	1
BM_113	NaN	1	1	1	4	NaN	2110.jpg	2248.jpg	66	69	0	NaN	8	NaN	NaN	0.2979535	0.2682512	NaN	1
BM_113	NaN	1	1	1	5	NaN	1013.jpg	2125.jpg	24	19	0	NaN	2	NaN	NaN	0.5988093	0.714655	NaN	0.5
BM_113	NaN	1	1	1	6	NaN	1145.jpg	1220.jpg	46	45	1	NaN	5	NaN	NaN	0.4597103	0.4627839	NaN	1
BM_113	NaN	1	1	1	7	NaN	2194.jpg	1127.jpg	72	70	1	NaN	8	NaN	NaN	0.2394966	0.2447913	NaN	1
BM_113	NaN	1	1	1	8	NaN	2217.jpg	2016.jpg	17	23	0	NaN	2	NaN	NaN	0.7190744	0.6086901	NaN	0.5
BM_113	NaN	1	1	1	9	NaN	2155.jpg	2045.jpg	28	31	1	NaN	3	NaN	NaN	0.5773387	0.5655362	NaN	0.5
BM_113	NaN	1	1	1	10	NaN	1127.jpg	1192.jpg	70	65	0	NaN	8	NaN	NaN	0.2447913	0.3069676	NaN	1
BM_113	NaN	1	1	1	11	NaN	1204.jpg	1220.jpg	43	45	1	NaN	5	NaN	NaN	0.4742067	0.4627839	NaN	1
BM_113	NaN	1	1	1	12	NaN	2209.jpg	2054.jpg	36	34	0	NaN	4	NaN	NaN	0.534876	0.5420962	NaN	1
BM_113	NaN	1	1	1	13	NaN	2112.jpg	2045.jpg	25	31	1	NaN	3	NaN	NaN	0.5919285	0.5655362	NaN	0.5
BM_113	NaN	1	1	1	14	NaN	2248.jpg	1057.jpg	69	67	1	NaN	8	NaN	NaN	0.2682512	0.2861282	NaN	1
BM_113	NaN	1	1	1	15	NaN	1191.jpg	1207.jpg	63	61	1	NaN	7	NaN	NaN	0.323371	0.3329905	NaN	0.5
BM_113	NaN	1	1	1	16	NaN	1050.jpg	1254.jpg	16	12	0	NaN	1	NaN	NaN	0.7320527	0.7770815	NaN	1
BM_113	NaN	1	1	1	17	NaN	1192.jpg	1052.jpg	65	71	1	NaN	8	NaN	NaN	0.3069676	0.2428172	NaN	1
BM_113	NaN	1	1	1	18	NaN	2111.jpg	2015.jpg	47	48	1	NaN	5	NaN	NaN	0.4532845	0.4368818	NaN	1
BM_113	NaN	1	1	1	19	NaN	2240.jpg	1183.jpg	64	59	0	NaN	7	NaN	NaN	0.3105797	0.3563237	NaN	0.5
BM_113	NaN	1	1	1	20	NaN	1057.jpg	2194.jpg	67	72	0	NaN	8	NaN	NaN	0.2861282	0.2394966	NaN	1
BM_113	NaN	1	1	1	21	NaN	2128.jpg	2063.jpg	27	29	0	NaN	3	NaN	NaN	0.5806143	0.5768665	NaN	0.5
BM_113	NaN	1	1	1	22	NaN	2181.jpg	1202.jpg	26	32	0	NaN	3	NaN	NaN	0.5816172	0.5636383	NaN	0.5
BM_113	NaN	1	1	1	23	NaN	1246.jpg	2218.jpg	35	38	1	NaN	4	NaN	NaN	0.5361151	0.5187346	NaN	1
BM_113	NaN	1	1	1	24	NaN	1050.jpg	1028.jpg	16	14	0	NaN	1	NaN	NaN	0.7320527	0.7515693	NaN	1
