subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_112	 2	 Taami.bmp	 24	 11	 1	 1	 1	 1	 1	 1.416307e-02	 i	 5.240483e+00	 
BMI_bs_40_112	 2	 KinderBuenoWhite2.bmp	 19	 6	 2	 1	 1	 0	 1	 6.805060e+00	 i	 8.908942e-01	 
BMI_bs_40_112	 2	 ChocolateParaMilk3.bmp	 9	 7	 3	 1	 1	 0	 1	 9.241083e+00	 i	 2.358817e+00	 
BMI_bs_40_112	 2	 BisliOnion.bmp	 4	 50	 4	 1	 1	 0	 0	 1.314549e+01	 u	 1.728313e+00	 
BMI_bs_40_112	 2	 Bounty.bmp	 5	 53	 5	 1	 1	 0	 0	 1.643246e+01	 u	 1.186438e+00	 
BMI_bs_40_112	 2	 Tortit.bmp	 26	 15	 6	 1	 1	 0	 1	 1.916892e+01	 i	 7.338680e-01	 
BMI_bs_40_112	 2	 HappyHippo.bmp	 14	 18	 7	 1	 1	 0	 1	 2.145485e+01	 i	 1.519303e+00	 
BMI_bs_40_112	 2	 Cheetos.bmp	 6	 16	 8	 1	 1	 1	 0	 2.452491e+01	 u	 1.936920e+00	 
BMI_bs_40_112	 2	 KinderJoy.bmp	 20	 10	 9	 1	 1	 0	 1	 2.801214e+01	 i	 7.898000e-01	 
BMI_bs_40_112	 2	 DoritosGrill.bmp	 10	 56	 10	 1	 1	 0	 0	 3.034804e+01	 u	 9.739906e-01	 
BMI_bs_40_112	 2	 Twist.bmp	 27	 52	 11	 1	 1	 0	 0	 3.286760e+01	 u	 5.808180e-01	 
BMI_bs_40_112	 2	 ChocolateParaCookies5.bmp	 7	 5	 12	 1	 1	 0	 1	 3.500333e+01	 i	 6.051917e-01	 
BMI_bs_40_112	 2	 BambaNugat.bmp	 2	 13	 13	 1	 1	 0	 1	 3.715570e+01	 i	 1.074170e+00	 
BMI_bs_40_112	 2	 TapuchipsCrunch2.bmp	 54	 0	 14	 0	 1	 0	 0	 3.977528e+01	 u	 7.384640e-01	 
BMI_bs_40_112	 2	 Hispusim.bmp	 43	 0	 15	 0	 1	 0	 0	 4.206116e+01	 u	 5.676317e-01	 
BMI_bs_40_112	 2	 KinderBuenoBrown3.bmp	 18	 12	 16	 1	 1	 0	 1	 4.418017e+01	 i	 7.099847e-01	 
BMI_bs_40_112	 2	 ChocolateParaMarir2.bmp	 8	 8	 17	 1	 1	 1	 1	 4.643271e+01	 i	 7.413228e-01	 
BMI_bs_40_112	 2	 KifkefMaklot2.bmp	 17	 46	 18	 1	 1	 1	 0	 4.871866e+01	 u	 1.335553e+00	 
BMI_bs_40_112	 2	 BambaSweet.bmp	 3	 44	 19	 1	 1	 0	 0	 5.160521e+01	 u	 6.427840e-01	 
BMI_bs_40_112	 2	 GumiWine2.bmp	 13	 48	 20	 1	 1	 1	 0	 5.379099e+01	 u	 7.296265e-01	 
BMI_bs_40_112	 2	 GumiSnakes3.bmp	 12	 55	 21	 1	 1	 0	 0	 5.607687e+01	 u	 7.275677e-01	 
BMI_bs_40_112	 2	 Twix.bmp	 28	 9	 22	 1	 1	 1	 1	 5.834612e+01	 i	 7.759430e-01	 
BMI_bs_40_112	 2	 TapuchipsCrunch.bmp	 25	 47	 23	 1	 1	 0	 0	 6.066542e+01	 u	 5.829954e-01	 
BMI_bs_40_112	 2	 Hit.bmp	 16	 45	 24	 1	 1	 0	 0	 6.280110e+01	 u	 6.074187e-01	 
BMI_bs_40_112	 2	 Mekupelet.bmp	 21	 17	 25	 1	 1	 1	 1	 6.495347e+01	 i	 5.588894e-01	 
BMI_bs_40_112	 2	 SkittlesFruits2.bmp	 23	 43	 26	 1	 1	 1	 0	 6.707260e+01	 u	 1.443721e+00	 
BMI_bs_40_112	 2	 DoritosSourSpicy.bmp	 11	 49	 27	 1	 1	 1	 0	 7.005924e+01	 u	 6.395943e-01	 
BMI_bs_40_112	 2	 BabyDoll.bmp	 1	 51	 28	 1	 1	 1	 0	 7.224506e+01	 u	 6.251236e-01	 
BMI_bs_40_112	 2	 PesekZman.bmp	 22	 14	 29	 1	 1	 1	 1	 7.441408e+01	 i	 5.712381e-01	 
BMI_bs_40_112	 2	 HispusimShatiah.bmp	 15	 54	 30	 1	 1	 1	 0	 7.653310e+01	 u	 7.698052e-01	 
