subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_126	 2	 Bamba.bmp	 2	 43	 1	 1	 1	 1	 1	 1.466724e-02	 i	 3.465849e+00	 
BMI_bs_40_126	 2	 Loacker.bmp	 19	 18	 2	 1	 1	 0	 0	 5.036912e+00	 u	 1.627594e+00	 
BMI_bs_40_126	 2	 Twix.bmp	 27	 14	 3	 1	 1	 1	 1	 8.223785e+00	 i	 8.007118e-01	 
BMI_bs_40_126	 2	 ChocolateParaCookies5.bmp	 6	 9	 4	 1	 1	 1	 1	 1.057653e+01	 i	 9.359596e-01	 
BMI_bs_40_126	 2	 ClickBisquit2.bmp	 8	 13	 5	 1	 1	 0	 0	 1.306262e+01	 u	 9.858908e-01	 
BMI_bs_40_126	 2	 KifkefMaklot2.bmp	 18	 10	 6	 1	 1	 0	 0	 1.559875e+01	 u	 9.697467e-01	 
BMI_bs_40_126	 2	 BisliGrill.bmp	 3	 54	 7	 1	 1	 1	 1	 1.811834e+01	 i	 9.941614e-01	 
BMI_bs_40_126	 2	 BisliOnion.bmp	 4	 53	 8	 1	 1	 0	 0	 2.067111e+01	 u	 1.513391e+00	 
BMI_bs_40_126	 2	 DoritosNatural.bmp	 10	 47	 9	 1	 1	 0	 0	 2.374124e+01	 u	 1.243262e+00	 
BMI_bs_40_126	 2	 Snickers.bmp	 23	 7	 10	 1	 1	 0	 0	 2.652764e+01	 u	 3.432856e+00	 
BMI_bs_40_126	 2	 DoritosSourSpicy.bmp	 11	 56	 11	 1	 1	 0	 0	 3.151664e+01	 u	 4.131854e+00	 
BMI_bs_40_126	 2	 Hit.bmp	 16	 12	 12	 1	 1	 0	 0	 3.720634e+01	 u	 1.522184e+00	 
BMI_bs_40_126	 2	 Apropo.bmp	 1	 52	 13	 1	 1	 0	 0	 4.027642e+01	 u	 7.124081e+00	 
BMI_bs_40_126	 2	 Mekupelet.bmp	 20	 6	 14	 1	 1	 0	 0	 4.895294e+01	 u	 1.215572e+00	 
BMI_bs_40_126	 2	 Egozi.bmp	 12	 50	 15	 1	 1	 0	 0	 5.172262e+01	 u	 2.533893e+00	 
BMI_bs_40_126	 2	 ChocolateParaMilk3.bmp	 7	 55	 16	 1	 1	 0	 0	 5.581061e+01	 u	 7.517900e+00	 
BMI_bs_40_126	 2	 HispusimShatiah.bmp	 15	 17	 17	 1	 1	 1	 1	 6.488739e+01	 i	 9.051224e-01	 
BMI_bs_40_126	 2	 Tictac.bmp	 25	 16	 18	 1	 1	 1	 1	 6.734017e+01	 i	 7.883172e-01	 
BMI_bs_40_126	 2	 Tortit.bmp	 26	 48	 19	 1	 1	 1	 1	 6.967611e+01	 i	 8.523841e-01	 
BMI_bs_40_126	 2	 SkittlesFruits2.bmp	 22	 45	 20	 1	 1	 0	 0	 7.207876e+01	 u	 1.729736e+00	 
BMI_bs_40_126	 2	 Taami.bmp	 24	 8	 21	 1	 1	 1	 0	 7.536591e+01	 u	 1.688259e+01	 
BMI_bs_40_126	 2	 Cheetos.bmp	 5	 44	 22	 1	 1	 0	 0	 9.380326e+01	 u	 2.469241e+00	 
BMI_bs_40_126	 2	 ClickXLbrown4.bmp	 9	 15	 23	 1	 1	 0	 0	 9.782436e+01	 u	 1.208145e+00	 
BMI_bs_40_126	 2	 WerthersOriginal.bmp	 28	 5	 24	 1	 1	 0	 0	 1.005774e+02	 u	 1.679133e+00	 
BMI_bs_40_126	 2	 KashitSour.bmp	 17	 51	 25	 1	 1	 1	 1	 1.038145e+02	 i	 1.706043e+00	 
BMI_bs_40_126	 2	 Halva2.bmp	 14	 46	 26	 1	 1	 1	 1	 1.070682e+02	 i	 8.203108e-01	 
BMI_bs_40_126	 2	 Popco.bmp	 21	 49	 27	 1	 1	 1	 1	 1.094374e+02	 i	 4.731104e+00	 
BMI_bs_40_126	 2	 GumiSnakes3.bmp	 13	 11	 28	 1	 1	 1	 1	 1.157111e+02	 i	 9.773551e-01	 
