subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_105	 1	 Hispusim.bmp	 43	 0	 1	 0	 1	 0	 0	 1.493670e-02	 i	 8.836610e-01	 
BMI_bs_40_105	 1	 KinderBuenoWhite2.bmp	 16	 14	 2	 1	 1	 0	 0	 2.450963e+00	 i	 7.877124e-01	 
BMI_bs_40_105	 1	 HappyHippo.bmp	 14	 12	 3	 1	 1	 1	 1	 4.786977e+00	 u	 7.243498e-01	 
BMI_bs_40_105	 1	 BambaSweet.bmp	 1	 53	 4	 1	 1	 1	 1	 7.072795e+00	 u	 7.898521e-01	 
BMI_bs_40_105	 1	 PesekZman.bmp	 19	 51	 5	 1	 1	 0	 1	 9.408778e+00	 u	 5.689751e-01	 
BMI_bs_40_105	 1	 DoritosGrill.bmp	 11	 45	 6	 1	 1	 1	 0	 1.152779e+01	 i	 1.060081e+00	 
BMI_bs_40_105	 1	 Tapuchips.bmp	 25	 49	 7	 1	 1	 0	 1	 1.414746e+01	 u	 6.792488e-01	 
BMI_bs_40_105	 1	 BisliGrill.bmp	 2	 55	 8	 1	 1	 0	 0	 1.638326e+01	 i	 6.148097e-01	 
BMI_bs_40_105	 1	 ChocolateParaMarir2.bmp	 5	 11	 9	 1	 1	 0	 1	 1.855234e+01	 u	 6.283431e-01	 
BMI_bs_40_105	 1	 CrunchBisquitWhite2.bmp	 10	 6	 10	 1	 1	 0	 1	 2.073819e+01	 u	 5.801322e-01	 
BMI_bs_40_105	 1	 Snickers.bmp	 23	 13	 11	 1	 1	 1	 1	 2.287384e+01	 u	 5.482646e-01	 
BMI_bs_40_105	 1	 Cheetos.bmp	 3	 43	 12	 1	 1	 0	 0	 2.497641e+01	 i	 8.083144e-01	 
BMI_bs_40_105	 1	 ClickXLwhite4.bmp	 9	 8	 13	 1	 1	 0	 1	 2.732888e+01	 u	 6.609593e-01	 
BMI_bs_40_105	 1	 ChocolateParaMilk3.bmp	 6	 16	 14	 1	 1	 0	 1	 2.954801e+01	 u	 8.494139e-01	 
BMI_bs_40_105	 1	 DoritosSourSpicy.bmp	 12	 44	 15	 1	 1	 1	 1	 3.195074e+01	 u	 7.642969e-01	 
BMI_bs_40_105	 1	 Taami.bmp	 24	 56	 16	 1	 1	 0	 0	 3.427001e+01	 i	 9.088907e-01	 
BMI_bs_40_105	 1	 ChocolateWhite.bmp	 36	 0	 17	 0	 1	 0	 0	 3.672266e+01	 i	 9.538352e-01	 
BMI_bs_40_105	 1	 Popco.bmp	 20	 47	 18	 1	 1	 1	 1	 3.922550e+01	 u	 9.148970e-01	 
BMI_bs_40_105	 1	 Twix.bmp	 28	 5	 19	 1	 1	 0	 1	 4.169494e+01	 u	 8.418107e-01	 
BMI_bs_40_105	 1	 Tortit.bmp	 27	 52	 20	 1	 1	 1	 1	 4.408070e+01	 u	 7.399247e-01	 
BMI_bs_40_105	 1	 SkittlesFruits2.bmp	 21	 15	 21	 1	 1	 1	 0	 4.636682e+01	 i	 8.726339e-01	 
BMI_bs_40_105	 1	 ChocolateParaSucariotKoftzot2.bmp	 7	 10	 22	 1	 1	 1	 1	 4.878621e+01	 u	 6.808742e-01	 
BMI_bs_40_105	 1	 ChocolateParaCookies5.bmp	 4	 7	 23	 1	 1	 1	 1	 5.102210e+01	 u	 1.010085e+00	 
BMI_bs_40_105	 1	 Kitkat.bmp	 17	 9	 24	 1	 1	 0	 0	 5.359163e+01	 i	 5.893986e-01	 
BMI_bs_40_105	 1	 TapuchipsCrunch2.bmp	 54	 0	 25	 0	 1	 0	 0	 5.572746e+01	 i	 8.611796e-01	 
BMI_bs_40_105	 1	 Tictac.bmp	 26	 54	 26	 1	 1	 0	 1	 5.814666e+01	 u	 1.097119e+00	 
BMI_bs_40_105	 1	 Keifli.bmp	 15	 48	 27	 1	 1	 0	 0	 6.079971e+01	 i	 7.616575e-01	 
BMI_bs_40_105	 1	 ClickBalls5.bmp	 8	 18	 28	 1	 1	 1	 1	 6.311896e+01	 u	 9.400479e-01	 
BMI_bs_40_105	 1	 Halva2.bmp	 13	 46	 29	 1	 1	 0	 1	 6.560526e+01	 u	 7.038423e-01	 
BMI_bs_40_105	 1	 Smarties.bmp	 22	 17	 30	 1	 1	 0	 0	 6.785758e+01	 i	 6.566224e-01	 
BMI_bs_40_105	 1	 Mentos.bmp	 18	 50	 31	 1	 1	 1	 0	 7.006010e+01	 i	 6.367012e-01	 
