subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_107	 1	 CrunchBisquitWhite2.bmp	 11	 5	 1	 1	 1	 0	 0	 1.280566e-02	 i	 1.241125e+00	 
BMI_bs_40_107	 1	 BabyDoll.bmp	 1	 49	 2	 1	 1	 0	 0	 2.799381e+00	 i	 1.368398e+00	 
BMI_bs_40_107	 1	 Hit.bmp	 15	 45	 3	 1	 1	 1	 1	 5.719135e+00	 u	 7.774823e-01	 
BMI_bs_40_107	 1	 Mars.bmp	 19	 7	 4	 1	 1	 1	 0	 8.055127e+00	 i	 1.130367e+00	 
BMI_bs_40_107	 1	 BisliGrill.bmp	 3	 12	 5	 1	 1	 1	 1	 1.074150e+01	 u	 1.245376e+00	 
BMI_bs_40_107	 1	 Smarties.bmp	 25	 8	 6	 1	 1	 0	 0	 1.354465e+01	 i	 1.266128e+00	 
BMI_bs_40_107	 1	 CrunchBisquitBrown3.bmp	 10	 9	 7	 1	 1	 0	 0	 1.636446e+01	 i	 1.281446e+00	 
BMI_bs_40_107	 1	 ChocolateParaCookies5.bmp	 6	 46	 8	 1	 1	 0	 0	 1.920096e+01	 i	 9.537824e-01	 
BMI_bs_40_107	 1	 KinderBuenoWhite2.bmp	 16	 6	 9	 1	 1	 0	 0	 2.170378e+01	 i	 7.798380e-01	 
BMI_bs_40_107	 1	 Mekupelet.bmp	 20	 14	 10	 1	 1	 0	 0	 2.403971e+01	 i	 7.502593e-01	 
BMI_bs_40_107	 1	 SkittlesFruits2.bmp	 23	 43	 11	 1	 1	 0	 0	 2.634236e+01	 i	 6.751961e-01	 
BMI_bs_40_107	 1	 Dubonim.bmp	 14	 47	 12	 1	 1	 1	 0	 2.856146e+01	 i	 9.762265e-01	 
BMI_bs_40_107	 1	 DoritosGrill.bmp	 12	 15	 13	 1	 1	 1	 1	 3.108108e+01	 u	 1.100511e+00	 
BMI_bs_40_107	 1	 ClickBalls5.bmp	 9	 17	 14	 1	 1	 0	 0	 3.373404e+01	 i	 8.888646e-01	 
BMI_bs_40_107	 1	 ChocolateParaMilk3.bmp	 8	 52	 15	 1	 1	 1	 1	 3.616996e+01	 u	 1.243070e+00	 
BMI_bs_40_107	 1	 BisliOnion.bmp	 4	 44	 16	 1	 1	 1	 0	 3.897305e+01	 i	 1.680147e+00	 
BMI_bs_40_107	 1	 SkittlesSour4.bmp	 24	 48	 17	 1	 1	 0	 0	 4.221012e+01	 i	 7.269121e-01	 
BMI_bs_40_107	 1	 DoritosNatural.bmp	 13	 53	 18	 1	 1	 1	 1	 4.449593e+01	 u	 8.374883e-01	 
BMI_bs_40_107	 1	 PesekZman.bmp	 21	 11	 19	 1	 1	 0	 1	 4.688201e+01	 u	 3.322862e+00	 
BMI_bs_40_107	 1	 Twix.bmp	 28	 10	 20	 1	 1	 1	 1	 5.175416e+01	 u	 9.483298e-01	 
BMI_bs_40_107	 1	 ChocolateParaMarir2.bmp	 7	 55	 21	 1	 1	 0	 0	 5.425691e+01	 i	 1.246966e+00	 
BMI_bs_40_107	 1	 KinderJoy.bmp	 17	 16	 22	 1	 1	 0	 0	 5.706006e+01	 i	 9.639483e-01	 
BMI_bs_40_107	 1	 Tictac.bmp	 27	 56	 23	 1	 1	 0	 0	 5.957953e+01	 i	 5.933466e-01	 
BMI_bs_40_107	 1	 BagaleShtuhim.bmp	 2	 54	 24	 1	 1	 0	 0	 6.173203e+01	 i	 9.271594e-01	 
BMI_bs_40_107	 1	 Hispusim.bmp	 43	 0	 25	 0	 1	 0	 0	 6.421812e+01	 i	 1.658726e+00	 
BMI_bs_40_107	 1	 Shugi.bmp	 22	 50	 26	 1	 1	 1	 1	 6.742163e+01	 u	 7.616031e-01	 
BMI_bs_40_107	 1	 TapuchipsCrunch.bmp	 26	 18	 27	 1	 1	 1	 1	 6.974096e+01	 u	 5.911139e-01	 
BMI_bs_40_107	 1	 BisliPizza3.bmp	 5	 51	 28	 1	 1	 0	 0	 7.187665e+01	 i	 2.078066e+00	 
BMI_bs_40_107	 1	 Kitkat.bmp	 18	 13	 29	 1	 1	 1	 1	 7.551409e+01	 u	 7.694928e-01	 
