subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_127	 1	 Cheetos.bmp	 6	 17	 1	 1	 1	 0	 0	 1.486051e-02	 i	 1.064124e+00	 
BMI_bs_40_127	 1	 KinderBuenoBrown3.bmp	 20	 45	 2	 1	 1	 1	 0	 2.634393e+00	 i	 2.116596e+00	 
BMI_bs_40_127	 1	 Mekupelet.bmp	 24	 50	 3	 1	 1	 1	 1	 6.305261e+00	 u	 7.097190e-01	 
BMI_bs_40_127	 1	 GumiWine2.bmp	 16	 54	 4	 1	 1	 0	 0	 8.574416e+00	 i	 7.205719e-01	 
BMI_bs_40_127	 1	 ChocolateParaSucariotKoftzot2.bmp	 9	 8	 5	 1	 1	 0	 1	 1.084369e+01	 u	 1.891310e+00	 
BMI_bs_40_127	 1	 ClickXLwhite4.bmp	 12	 9	 6	 1	 1	 0	 1	 1.428088e+01	 u	 1.062125e+00	 
BMI_bs_40_127	 1	 CrunchShokoVanil.bmp	 15	 5	 7	 1	 1	 0	 0	 1.690045e+01	 i	 6.985340e-01	 
BMI_bs_40_127	 1	 ClickBalls5.bmp	 10	 11	 8	 1	 1	 0	 0	 1.915306e+01	 i	 6.939250e-01	 
BMI_bs_40_127	 1	 CrunchBisquitBrown3.bmp	 13	 14	 9	 1	 1	 0	 0	 2.140548e+01	 i	 8.255053e-01	 
BMI_bs_40_127	 1	 BambaSweet.bmp	 3	 43	 10	 1	 1	 0	 0	 2.377474e+01	 i	 7.282429e-01	 
BMI_bs_40_127	 1	 BagaleShtuhim.bmp	 1	 15	 11	 1	 1	 1	 1	 2.606064e+01	 u	 7.303455e-01	 
BMI_bs_40_127	 1	 BisliPizza3.bmp	 5	 53	 12	 1	 1	 1	 1	 2.834656e+01	 u	 6.924196e-01	 
BMI_bs_40_127	 1	 Mentos.bmp	 25	 52	 13	 1	 1	 1	 1	 3.058253e+01	 u	 6.404569e-01	 
BMI_bs_40_127	 1	 PesekZman.bmp	 26	 7	 14	 1	 1	 1	 1	 3.276825e+01	 u	 5.907571e-01	 
BMI_bs_40_127	 1	 Bamba.bmp	 2	 49	 15	 1	 1	 0	 0	 3.490394e+01	 i	 7.750517e-01	 
BMI_bs_40_127	 1	 BisliGrill.bmp	 4	 46	 16	 1	 1	 0	 0	 3.722322e+01	 i	 8.157805e-01	 
BMI_bs_40_127	 1	 KinderJoy.bmp	 22	 44	 17	 1	 1	 1	 1	 3.959259e+01	 u	 7.183998e-01	 
BMI_bs_40_127	 1	 ChocolateParaMilk3.bmp	 8	 12	 18	 1	 1	 1	 1	 4.186178e+01	 u	 2.297219e+00	 
BMI_bs_40_127	 1	 CrunchBisquitWhite2.bmp	 14	 6	 19	 1	 1	 0	 0	 4.571609e+01	 i	 7.069258e-01	 
BMI_bs_40_127	 1	 HappyHippo.bmp	 18	 47	 20	 1	 1	 1	 1	 4.796868e+01	 u	 1.510329e+00	 
BMI_bs_40_127	 1	 Kitkat.bmp	 23	 13	 21	 1	 1	 1	 1	 5.103872e+01	 u	 8.162691e-01	 
BMI_bs_40_127	 1	 Tictac.bmp	 27	 55	 22	 1	 1	 0	 0	 5.340800e+01	 i	 5.830080e-01	 
BMI_bs_40_127	 1	 Twist.bmp	 28	 51	 23	 1	 1	 0	 0	 5.554376e+01	 i	 1.191223e+00	 
BMI_bs_40_127	 1	 ClickXLbrown4.bmp	 11	 10	 24	 1	 1	 1	 0	 5.828024e+01	 i	 1.734745e+00	 
BMI_bs_40_127	 1	 KinderBuenoWhite2.bmp	 21	 18	 25	 1	 1	 1	 1	 6.156731e+01	 u	 1.223678e+00	 
BMI_bs_40_127	 1	 HispusimShatiah.bmp	 19	 56	 26	 1	 1	 0	 0	 6.433701e+01	 i	 7.499764e-01	 
