subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_102	 2	 Keifli.bmp	 17	 47	 1	 1	 1	 0	 0	 1.460954e-02	 u	 4.960473e+00	 
BMI_bs_40_102	 2	 Dubonim.bmp	 15	 50	 2	 1	 1	 0	 0	 6.538563e+00	 u	 1.125356e+00	 
BMI_bs_40_102	 2	 ChocolateParaCookies5.bmp	 7	 14	 3	 1	 1	 1	 1	 9.225005e+00	 i	 1.071537e+00	 
BMI_bs_40_102	 2	 BambaNugat.bmp	 3	 18	 4	 1	 1	 0	 1	 1.184451e+01	 i	 1.242158e+00	 
BMI_bs_40_102	 2	 BisliGrill.bmp	 5	 45	 5	 1	 1	 0	 0	 1.464764e+01	 u	 7.678755e-01	 
BMI_bs_40_102	 2	 CrunchBisquitWhite2.bmp	 13	 16	 6	 1	 1	 1	 1	 1.696689e+01	 i	 7.549624e-01	 
BMI_bs_40_102	 2	 Taami.bmp	 25	 10	 7	 1	 1	 0	 0	 1.926949e+01	 u	 1.107499e+00	 
BMI_bs_40_102	 2	 ClickBisquit2.bmp	 10	 6	 8	 1	 1	 0	 0	 2.192250e+01	 u	 9.296227e-01	 
BMI_bs_40_102	 2	 BambaSweet.bmp	 4	 51	 9	 1	 1	 1	 1	 2.440868e+01	 i	 1.233575e+00	 
BMI_bs_40_102	 2	 Smarties.bmp	 23	 44	 10	 1	 1	 0	 0	 2.719508e+01	 u	 8.547793e-01	 
BMI_bs_40_102	 2	 Mars.bmp	 20	 48	 11	 1	 1	 1	 1	 2.959772e+01	 i	 1.129760e+00	 
BMI_bs_40_102	 2	 Snickers.bmp	 24	 17	 12	 1	 1	 1	 1	 3.228406e+01	 i	 8.847969e-01	 
BMI_bs_40_102	 2	 PesekZman.bmp	 22	 15	 13	 1	 1	 0	 0	 3.472015e+01	 u	 1.250051e+00	 
BMI_bs_40_102	 2	 BagaleShtuhim.bmp	 2	 46	 14	 1	 1	 1	 0	 3.752339e+01	 u	 8.431766e-01	 
BMI_bs_40_102	 2	 Loacker.bmp	 19	 11	 15	 1	 1	 1	 1	 3.992606e+01	 i	 1.129385e+00	 
BMI_bs_40_102	 2	 Cheetos.bmp	 6	 5	 16	 1	 1	 0	 0	 4.261230e+01	 u	 3.742159e+00	 
BMI_bs_40_102	 2	 Mekupelet.bmp	 21	 43	 17	 1	 1	 1	 0	 4.790162e+01	 u	 9.504375e-01	 
BMI_bs_40_102	 2	 KinderBuenoBrown3.bmp	 18	 8	 18	 1	 1	 1	 1	 5.040409e+01	 i	 7.993730e-01	 
BMI_bs_40_102	 2	 ChocolateParaSucariotKoftzot2.bmp	 8	 53	 19	 1	 1	 0	 0	 5.275710e+01	 u	 8.989631e-01	 
BMI_bs_40_102	 2	 BabyDoll.bmp	 1	 52	 20	 1	 1	 0	 0	 5.520979e+01	 u	 7.976532e-01	 
BMI_bs_40_102	 2	 Twix.bmp	 27	 13	 21	 1	 1	 0	 0	 5.756238e+01	 u	 9.876086e-01	 
BMI_bs_40_102	 2	 Twist.bmp	 26	 55	 22	 1	 1	 0	 0	 6.009859e+01	 u	 8.252850e-01	 
BMI_bs_40_102	 2	 DoritosSourSpicy.bmp	 14	 49	 23	 1	 1	 1	 1	 6.246798e+01	 i	 1.369765e+00	 
BMI_bs_40_102	 2	 WerthersOriginal.bmp	 28	 54	 24	 1	 1	 1	 0	 6.538793e+01	 u	 8.011454e-01	 
BMI_bs_40_102	 2	 ClickBlackWhite3.bmp	 11	 9	 25	 1	 1	 1	 1	 6.774053e+01	 i	 9.011515e-01	 
BMI_bs_40_102	 2	 ClickBalls5.bmp	 9	 12	 26	 1	 1	 0	 0	 7.019327e+01	 u	 9.235570e-01	 
BMI_bs_40_102	 2	 CrunchBisquitBrown3.bmp	 12	 7	 27	 1	 1	 0	 1	 7.266269e+01	 i	 9.067492e-01	 
