Trial	StimName	Liking	RT
1	153.jpg	4.91111111111	3629
2	113.jpg	4.91111111111	3982
3	149.jpg	3.97777777778	2407
4	155.jpg	4.91111111111	3880
5	129.jpg	4.88888888889	4081
6	160.jpg	2.57777777778	1997
7	108.jpg	1.62222222222	3999
8	111.jpg	0.311111111111	3930
9	138.jpg	3.2	3426
10	148.jpg	4.35555555556	6514
11	143.jpg	1.86666666667	2213
12	159.jpg	5.11111111111	3129
13	124.jpg	4.15555555556	4837
14	147.jpg	5.0	4467
15	158.jpg	0.911111111111	2029
16	140.jpg	1.48888888889	3677
17	133.jpg	3.46666666667	1344
18	141.jpg	2.73333333333	2311
19	144.jpg	5.37777777778	3779
20	131.jpg	3.28888888889	2129
21	104.jpg	4.2	2996
22	152.jpg	3.33333333333	2813
23	128.jpg	4.17777777778	2913
24	119.jpg	2.2	2010
25	105.jpg	4.8	2063
26	145.jpg	2.62222222222	1960
27	121.jpg	6.55555555556	2382
28	103.jpg	6.35555555556	1964
29	135.jpg	2.08888888889	3455
30	125.jpg	3.06666666667	2463
31	107.jpg	8.04444444444	4618
32	115.jpg	4.55555555556	1823
33	102.jpg	7.0	3014
34	106.jpg	4.88888888889	3049
35	151.jpg	3.75555555556	2007
36	139.jpg	2.66666666667	3196
37	118.jpg	7.06666666667	1995
38	126.jpg	5.97777777778	2997
39	137.jpg	4.88888888889	3028
40	122.jpg	3.31111111111	2531
41	110.jpg	4.08888888889	2579
42	134.jpg	6.68888888889	2307
43	142.jpg	5.97777777778	2628
44	136.jpg	2.33333333333	2746
45	117.jpg	1.75555555556	2098
46	146.jpg	0.222222222222	4594
47	123.jpg	4.84444444444	3698
48	130.jpg	8.42222222222	2877
49	154.jpg	2.28888888889	3242
50	156.jpg	2.6	2698
51	120.jpg	2.6	4727
52	132.jpg	0.688888888889	3049
53	157.jpg	3.46666666667	2642
54	127.jpg	1.48888888889	3345
55	114.jpg	5.51111111111	4768
56	112.jpg	6.0	3163
57	101.jpg	2.06666666667	2493
58	109.jpg	7.64444444444	3377
59	150.jpg	1.48888888889	2029
60	116.jpg	3.08888888889	2665
