subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_116	 2	 ChocolateParaMarir2.bmp	 6	 43	 1	 1	 1	 1	 1	 1.279118e-02	 i	 2.162601e+00	 
BMI_bs_40_116	 2	 ClickXLbrown4.bmp	 9	 6	 2	 1	 1	 0	 1	 3.733673e+00	 i	 1.166848e+00	 
BMI_bs_40_116	 2	 ClickBalls5.bmp	 7	 17	 3	 1	 1	 1	 1	 6.453403e+00	 i	 1.709763e+00	 
BMI_bs_40_116	 2	 Kitkat.bmp	 18	 7	 4	 1	 1	 0	 1	 9.707011e+00	 i	 1.218797e+00	 
BMI_bs_40_116	 2	 CrunchBisquitWhite2.bmp	 12	 10	 5	 1	 1	 0	 0	 1.247683e+01	 u	 1.099084e+00	 
BMI_bs_40_116	 2	 BisliGrill.bmp	 3	 45	 6	 1	 1	 0	 0	 1.512978e+01	 u	 2.933840e+00	 
BMI_bs_40_116	 2	 Loacker.bmp	 19	 13	 7	 1	 1	 0	 0	 1.961807e+01	 u	 2.220746e+00	 
BMI_bs_40_116	 2	 BagaleShtuhim.bmp	 1	 54	 8	 1	 1	 1	 1	 2.338903e+01	 i	 7.873595e-01	 
BMI_bs_40_116	 2	 Twist.bmp	 26	 15	 9	 1	 1	 0	 1	 2.572494e+01	 i	 7.015315e-01	 
BMI_bs_40_116	 2	 Tortit.bmp	 25	 14	 10	 1	 1	 1	 1	 2.797751e+01	 i	 6.241015e-01	 
BMI_bs_40_116	 2	 Popco.bmp	 20	 18	 11	 1	 1	 0	 1	 3.016321e+01	 i	 1.576070e+00	 
BMI_bs_40_116	 2	 DoritosGrill.bmp	 13	 56	 12	 1	 1	 0	 0	 3.328341e+01	 u	 2.056012e+00	 
BMI_bs_40_116	 2	 Tictac.bmp	 24	 53	 13	 1	 1	 0	 0	 3.688743e+01	 u	 1.289665e+00	 
BMI_bs_40_116	 2	 ChocolateParaCookies5.bmp	 5	 5	 14	 1	 1	 0	 1	 3.972404e+01	 i	 8.531318e-01	 
BMI_bs_40_116	 2	 KinderBuenoWhite2.bmp	 17	 9	 15	 1	 1	 1	 0	 4.212672e+01	 u	 1.538092e+00	 
BMI_bs_40_116	 2	 ClickBisquit2.bmp	 8	 12	 16	 1	 1	 0	 1	 4.521351e+01	 i	 1.638940e+00	 
BMI_bs_40_116	 2	 GumiSnakes3.bmp	 16	 55	 17	 1	 1	 0	 0	 4.840044e+01	 u	 1.402125e+00	 
BMI_bs_40_116	 2	 ClickXLwhite4.bmp	 10	 16	 18	 1	 1	 1	 1	 5.135372e+01	 i	 9.990157e-01	 
BMI_bs_40_116	 2	 Tapuchips.bmp	 22	 50	 19	 1	 1	 0	 1	 5.390659e+01	 i	 9.462278e-01	 
BMI_bs_40_116	 2	 DoritosNatural.bmp	 14	 44	 20	 1	 1	 0	 1	 5.640934e+01	 i	 8.935671e-01	 
BMI_bs_40_116	 2	 TapuchipsCrunch.bmp	 23	 51	 21	 1	 1	 1	 1	 5.884541e+01	 i	 7.451120e-01	 
BMI_bs_40_116	 2	 CrunchBisquitBrown3.bmp	 11	 11	 22	 1	 1	 1	 0	 6.114807e+01	 u	 1.905125e+00	 
BMI_bs_40_116	 2	 Twix.bmp	 27	 8	 23	 1	 1	 1	 0	 6.460199e+01	 u	 1.488824e+00	 
BMI_bs_40_116	 2	 Hispusim.bmp	 43	 0	 24	 0	 1	 0	 0	 6.763871e+01	 u	 1.977360e+00	 
BMI_bs_40_116	 2	 SkittlesSour4.bmp	 21	 48	 25	 1	 1	 1	 1	 7.115925e+01	 i	 1.031895e+00	 
BMI_bs_40_116	 2	 WerthersOriginal.bmp	 28	 52	 26	 1	 1	 0	 1	 7.374555e+01	 i	 1.195710e+00	 
BMI_bs_40_116	 2	 Cheetos.bmp	 4	 47	 27	 1	 1	 0	 1	 7.649857e+01	 i	 8.302897e-01	 
BMI_bs_40_116	 2	 DoritosSourSpicy.bmp	 15	 49	 28	 1	 1	 1	 1	 7.888451e+01	 i	 3.244553e+00	 
BMI_bs_40_116	 2	 CheetosSpicey.bmp	 33	 0	 29	 0	 1	 0	 0	 8.367322e+01	 u	 1.293453e+00	 
BMI_bs_40_116	 2	 Bamba.bmp	 2	 46	 30	 1	 1	 1	 1	 8.650990e+01	 i	 1.206965e+00	 
