subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_124	 2	 Mars.bmp	 21	 16	 1	 1	 1	 1	 1	 2.794742e-02	 i	 1.758292e+00	 
BMI_bs_40_124	 2	 ClickBisquit2.bmp	 7	 8	 2	 1	 1	 1	 0	 3.348270e+00	 u	 1.373967e+00	 
BMI_bs_40_124	 2	 DoritosGrill.bmp	 13	 15	 3	 1	 1	 0	 0	 6.268161e+00	 u	 1.446062e+00	 
BMI_bs_40_124	 2	 ClickXLwhite4.bmp	 10	 17	 4	 1	 1	 1	 1	 9.271578e+00	 i	 1.370664e+00	 
BMI_bs_40_124	 2	 Smarties.bmp	 25	 51	 5	 1	 1	 1	 0	 1.219151e+01	 u	 1.370728e+00	 
BMI_bs_40_124	 2	 Tapuchips.bmp	 26	 47	 6	 1	 1	 0	 1	 1.511150e+01	 i	 1.378736e+00	 
BMI_bs_40_124	 2	 DoritosSourSpicy.bmp	 15	 18	 7	 1	 1	 0	 0	 1.804814e+01	 u	 1.306104e+00	 
BMI_bs_40_124	 2	 HappyHippo.bmp	 17	 52	 8	 1	 1	 0	 1	 2.090134e+01	 i	 7.169323e-01	 
BMI_bs_40_124	 2	 DoritosNatural.bmp	 14	 48	 9	 1	 1	 1	 0	 2.317050e+01	 u	 1.391738e+00	 
BMI_bs_40_124	 2	 BagaleShtuhim.bmp	 1	 53	 10	 1	 1	 0	 1	 2.610714e+01	 i	 2.175101e+00	 
BMI_bs_40_124	 2	 SkittlesSour4.bmp	 24	 5	 11	 1	 1	 0	 0	 2.982799e+01	 u	 1.406266e+00	 
BMI_bs_40_124	 2	 Popco.bmp	 22	 49	 12	 1	 1	 1	 1	 3.278127e+01	 i	 8.929588e-01	 
BMI_bs_40_124	 2	 WerthersOriginal.bmp	 28	 14	 13	 1	 1	 1	 1	 3.521736e+01	 i	 8.808677e-01	 
BMI_bs_40_124	 2	 BambaNugat.bmp	 2	 11	 14	 1	 1	 1	 1	 3.765346e+01	 i	 1.628779e+00	 
BMI_bs_40_124	 2	 CrunchBisquitWhite2.bmp	 12	 13	 15	 1	 1	 0	 1	 4.084041e+01	 i	 7.618833e-01	 
BMI_bs_40_124	 2	 HispusimShatiah.bmp	 18	 45	 16	 1	 1	 0	 0	 4.315966e+01	 u	 9.145807e-01	 
BMI_bs_40_124	 2	 BambaSweet.bmp	 3	 55	 17	 1	 1	 0	 0	 4.562899e+01	 u	 2.685258e+00	 
BMI_bs_40_124	 2	 Tortit.bmp	 27	 56	 18	 1	 1	 0	 1	 4.986720e+01	 i	 1.295034e+00	 
BMI_bs_40_124	 2	 CrunchBisquitBrown3.bmp	 11	 6	 19	 1	 1	 0	 0	 5.272028e+01	 u	 1.993982e+00	 
BMI_bs_40_124	 2	 Hispusim.bmp	 43	 0	 20	 0	 1	 0	 0	 5.625765e+01	 u	 1.928585e+00	 
BMI_bs_40_124	 2	 KinderJoy.bmp	 19	 44	 21	 1	 1	 0	 1	 5.974486e+01	 i	 1.809389e+00	 
BMI_bs_40_124	 2	 Bounty.bmp	 4	 9	 22	 1	 1	 1	 1	 6.309870e+01	 i	 8.475365e-01	 
BMI_bs_40_124	 2	 Loacker.bmp	 20	 7	 23	 1	 1	 0	 1	 6.550141e+01	 i	 1.148835e+00	 
BMI_bs_40_124	 2	 SkittlesFruits2.bmp	 23	 50	 24	 1	 1	 0	 1	 6.820433e+01	 i	 7.739256e-01	 
BMI_bs_40_124	 2	 ClickXLbrown4.bmp	 9	 10	 25	 1	 1	 0	 1	 7.052367e+01	 i	 9.345653e-01	 
BMI_bs_40_124	 2	 Cheetos.bmp	 5	 12	 26	 1	 1	 0	 0	 7.300976e+01	 u	 1.112483e+00	 
BMI_bs_40_124	 2	 ChocolateParaCookies5.bmp	 6	 43	 27	 1	 1	 1	 1	 7.567948e+01	 i	 8.347592e-01	 
BMI_bs_40_124	 2	 ClickBlackWhite3.bmp	 8	 46	 28	 1	 1	 1	 1	 7.806541e+01	 i	 7.928300e-01	 
BMI_bs_40_124	 2	 Egozi.bmp	 16	 54	 29	 1	 1	 1	 0	 8.040144e+01	 u	 9.768005e-01	 
