subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_113	 1	 Apropo.bmp	 1	 47	 1	 1	 1	 1	 1	 1.450471e-02	 u	 1.843632e+00	 
BMI_bs_40_113	 1	 CrunchBisquitBrown3.bmp	 9	 17	 2	 1	 1	 0	 1	 3.418364e+00	 u	 7.348677e-01	 
BMI_bs_40_113	 1	 Bamba.bmp	 2	 43	 3	 1	 1	 0	 0	 5.704294e+00	 i	 1.025321e+00	 
BMI_bs_40_113	 1	 KinderBuenoBrown3.bmp	 17	 5	 4	 1	 1	 0	 0	 8.273838e+00	 i	 8.521385e-01	 
BMI_bs_40_113	 1	 SkittlesFruits2.bmp	 22	 18	 5	 1	 1	 1	 1	 1.067647e+01	 u	 7.333713e-01	 
BMI_bs_40_113	 1	 BisliOnion.bmp	 3	 12	 6	 1	 1	 1	 1	 1.296241e+01	 u	 1.023789e+00	 
BMI_bs_40_113	 1	 Keifli.bmp	 16	 10	 7	 1	 1	 1	 1	 1.553200e+01	 u	 8.731286e-01	 
BMI_bs_40_113	 1	 GumiSnakes3.bmp	 13	 56	 8	 1	 1	 0	 0	 1.795133e+01	 i	 6.476164e-01	 
BMI_bs_40_113	 1	 CrunchBisquitWhite2.bmp	 10	 7	 9	 1	 1	 1	 1	 2.015375e+01	 u	 7.290004e-01	 
BMI_bs_40_113	 1	 KinderBuenoWhite2.bmp	 18	 9	 10	 1	 1	 0	 0	 2.243959e+01	 i	 9.295503e-01	 
BMI_bs_40_113	 1	 PesekZman.bmp	 20	 49	 11	 1	 1	 0	 0	 2.492591e+01	 i	 8.845787e-01	 
BMI_bs_40_113	 1	 Taami.bmp	 24	 45	 12	 1	 1	 1	 1	 2.736181e+01	 u	 9.800390e-01	 
BMI_bs_40_113	 1	 HappyHippo.bmp	 14	 15	 13	 1	 1	 1	 1	 2.989798e+01	 u	 7.839811e-01	 
BMI_bs_40_113	 1	 Bounty.bmp	 4	 54	 14	 1	 1	 0	 0	 3.223394e+01	 i	 8.556441e-01	 
BMI_bs_40_113	 1	 Hispusim.bmp	 43	 0	 15	 0	 1	 0	 0	 3.463666e+01	 i	 1.018056e+00	 
BMI_bs_40_113	 1	 Shugi.bmp	 21	 50	 16	 1	 1	 1	 1	 3.720623e+01	 u	 9.798395e-01	 
BMI_bs_40_113	 1	 CheetosSpicey.bmp	 33	 0	 17	 0	 1	 0	 0	 3.974241e+01	 i	 1.290021e+00	 
BMI_bs_40_113	 1	 WerthersOriginal.bmp	 28	 53	 18	 1	 1	 1	 1	 4.257886e+01	 u	 2.301238e+00	 
BMI_bs_40_113	 1	 ChocolateParaMilk3.bmp	 5	 6	 19	 1	 1	 0	 0	 4.643318e+01	 i	 7.420876e-01	 
BMI_bs_40_113	 1	 DoritosSourSpicy.bmp	 12	 14	 20	 1	 1	 0	 0	 4.871908e+01	 i	 9.875035e-01	 
BMI_bs_40_113	 1	 ClickBlackWhite3.bmp	 7	 13	 21	 1	 1	 1	 1	 5.125535e+01	 u	 7.463301e-01	 
BMI_bs_40_113	 1	 Smarties.bmp	 23	 11	 22	 1	 1	 0	 0	 5.355785e+01	 i	 6.939270e-01	 
BMI_bs_40_113	 1	 CrunchShokoVanil.bmp	 11	 48	 23	 1	 1	 0	 0	 5.581032e+01	 i	 8.266010e-01	 
BMI_bs_40_113	 1	 ClickXLwhite4.bmp	 8	 8	 24	 1	 1	 0	 0	 5.819633e+01	 i	 8.256731e-01	 
BMI_bs_40_113	 1	 Mentos.bmp	 19	 16	 25	 1	 1	 0	 0	 6.056583e+01	 i	 6.725698e-01	 
BMI_bs_40_113	 1	 Tortit.bmp	 26	 44	 26	 1	 1	 1	 1	 6.278503e+01	 u	 9.734295e-01	 
BMI_bs_40_113	 1	 ClickBalls5.bmp	 6	 46	 27	 1	 1	 0	 0	 6.530433e+01	 i	 9.292554e-01	 
BMI_bs_40_113	 1	 KashitSour.bmp	 15	 55	 28	 1	 1	 0	 0	 6.779052e+01	 i	 1.064444e+00	 
