Trial	StimName	Liking	RT
1	137.jpg	3.82222222222	7110
2	139.jpg	0.533333333333	3328
3	108.jpg	6.44444444444	4200
4	121.jpg	4.31111111111	5295
5	133.jpg	1.62222222222	3558
6	151.jpg	6.51111111111	6869
7	112.jpg	0.488888888889	3666
8	159.jpg	0.511111111111	2724
9	113.jpg	7.4	2294
10	118.jpg	6.2	3648
11	134.jpg	1.11111111111	3311
12	132.jpg	2.66666666667	2279
13	141.jpg	0.888888888889	2090
14	154.jpg	1.44444444444	2811
15	105.jpg	7.02222222222	3107
16	138.jpg	0.466666666667	4660
17	127.jpg	6.97777777778	3595
18	119.jpg	1.2	2244
19	131.jpg	0.577777777778	2744
20	107.jpg	0.888888888889	2479
21	152.jpg	1.28888888889	2646
22	147.jpg	0.866666666667	1959
23	110.jpg	1.04444444444	2229
24	145.jpg	0.377777777778	1910
25	115.jpg	0.777777777778	3947
26	149.jpg	0.266666666667	2629
27	126.jpg	0.244444444444	2260
28	143.jpg	5.35555555556	2559
29	124.jpg	0.511111111111	2698
30	125.jpg	0.733333333333	3058
31	120.jpg	0.311111111111	2282
32	109.jpg	2.77777777778	3194
33	114.jpg	0.333333333333	2010
34	103.jpg	3.84444444444	2375
35	156.jpg	1.42222222222	2381
36	142.jpg	0.422222222222	2225
37	128.jpg	0.311111111111	2109
38	123.jpg	4.28888888889	4800
39	144.jpg	1.13333333333	3960
40	129.jpg	0.511111111111	1747
41	155.jpg	0.511111111111	3226
42	160.jpg	1.04444444444	2198
43	104.jpg	0.866666666667	2693
44	140.jpg	0.288888888889	1590
45	101.jpg	0.0222222222222	2800
46	116.jpg	0.888888888889	4210
47	122.jpg	2.64444444444	3633
48	135.jpg	0.466666666667	1608
49	136.jpg	0.933333333333	2079
50	153.jpg	2.08888888889	5500
51	117.jpg	3.62222222222	6850
52	106.jpg	0.622222222222	2943
53	102.jpg	0.422222222222	1910
54	158.jpg	0.177777777778	2010
55	150.jpg	0.555555555556	3298
56	111.jpg	1.82222222222	2530
57	146.jpg	0.422222222222	1975
58	157.jpg	1.17777777778	2661
59	148.jpg	0.133333333333	4930
60	130.jpg	5.91111111111	3285
