Trial	StimName	Liking	RT
1	111.jpg	4.08888888889	6451
2	139.jpg	2.71111111111	2941
3	142.jpg	5.22222222222	4096
4	112.jpg	6.93333333333	6701
5	150.jpg	4.11111111111	4230
6	147.jpg	6.33333333333	2976
7	125.jpg	4.4	5898
8	130.jpg	6.44444444444	2697
9	154.jpg	4.91111111111	4195
10	109.jpg	3.6	4479
11	131.jpg	2.11111111111	2064
12	158.jpg	4.31111111111	3592
13	136.jpg	5.22222222222	2913
14	123.jpg	6.91111111111	4615
15	124.jpg	6.35555555556	3146
16	156.jpg	2.04444444444	2024
17	149.jpg	4.62222222222	3311
18	114.jpg	7.44444444444	5702
19	108.jpg	8.46666666667	5762
20	157.jpg	6.33333333333	2407
21	104.jpg	8.04444444444	3865
22	140.jpg	1.02222222222	5763
23	121.jpg	9.08888888889	2914
24	102.jpg	8.26666666667	3225
25	146.jpg	6.31111111111	4444
26	127.jpg	5.71111111111	2063
27	128.jpg	3.75555555556	2262
28	101.jpg	7.57777777778	3679
29	159.jpg	1.42222222222	5295
30	116.jpg	2.17777777778	7483
31	151.jpg	3.33333333333	3866
32	160.jpg	4.35555555556	2500
33	118.jpg	5.26666666667	2203
34	117.jpg	9.8	8188
35	126.jpg	3.62222222222	2244
36	113.jpg	6.28888888889	3498
37	110.jpg	7.15555555556	2425
38	137.jpg	2.22222222222	1805
39	153.jpg	3.08888888889	3533
40	120.jpg	4.44444444444	2959
41	122.jpg	6.51111111111	2231
42	134.jpg	2.97777777778	2275
43	144.jpg	4.13333333333	2296
44	148.jpg	1.28888888889	2843
45	119.jpg	2.68888888889	2125
46	152.jpg	9.08888888889	2547
47	129.jpg	5.04444444444	3075
48	106.jpg	3.24444444444	3283
49	145.jpg	3.8	2673
50	132.jpg	0.6	3011
51	103.jpg	6.17777777778	2381
52	155.jpg	4.33333333333	2458
53	107.jpg	6.64444444444	6483
54	135.jpg	2.17777777778	2160
55	141.jpg	2.35555555556	4430
56	143.jpg	2.46666666667	2912
57	105.jpg	3.71111111111	3198
58	133.jpg	2.86666666667	2642
59	115.jpg	3.86666666667	3043
60	138.jpg	1.02222222222	5113
