subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_117	 1	 ChocolateParaMilk3.bmp	 9	 13	 1	 1	 1	 1	 1	 1.333207e-02	 u	 2.799772e+00	 
BMI_bs_40_117	 1	 BisliGrill.bmp	 5	 45	 2	 1	 1	 1	 0	 4.368206e+00	 i	 1.207486e+00	 
BMI_bs_40_117	 1	 BisliPizza3.bmp	 7	 17	 3	 1	 1	 0	 1	 7.121234e+00	 u	 1.854601e+00	 
BMI_bs_40_117	 1	 KinderBuenoWhite2.bmp	 21	 10	 4	 1	 1	 1	 0	 1.052503e+01	 i	 8.509206e-01	 
BMI_bs_40_117	 1	 CrunchBisquitBrown3.bmp	 12	 8	 5	 1	 1	 0	 1	 1.292783e+01	 u	 6.857383e-01	 
BMI_bs_40_117	 1	 Twix.bmp	 27	 12	 6	 1	 1	 1	 0	 1.516358e+01	 i	 6.626018e-01	 
BMI_bs_40_117	 1	 Hit.bmp	 16	 15	 7	 1	 1	 1	 1	 1.738280e+01	 u	 9.060122e-01	 
BMI_bs_40_117	 1	 Dubonim.bmp	 15	 9	 8	 1	 1	 0	 0	 1.983556e+01	 i	 1.290835e+00	 
BMI_bs_40_117	 1	 ClickBlackWhite3.bmp	 11	 7	 9	 1	 1	 1	 1	 2.267200e+01	 u	 5.920094e-01	 
BMI_bs_40_117	 1	 WerthersOriginal.bmp	 28	 47	 10	 1	 1	 1	 1	 2.480781e+01	 u	 1.043817e+00	 
BMI_bs_40_117	 1	 Tortit.bmp	 26	 56	 11	 1	 1	 0	 0	 2.741062e+01	 i	 7.161049e-01	 
BMI_bs_40_117	 1	 BisliFalafel.bmp	 32	 0	 12	 0	 1	 0	 0	 2.967982e+01	 i	 8.470388e-01	 
BMI_bs_40_117	 1	 Mars.bmp	 22	 46	 13	 1	 1	 0	 0	 3.208255e+01	 i	 8.194296e-01	 
BMI_bs_40_117	 1	 ClickBalls5.bmp	 10	 14	 14	 1	 1	 0	 0	 3.445194e+01	 i	 9.001419e-01	 
BMI_bs_40_117	 1	 KashitSour.bmp	 17	 44	 15	 1	 1	 1	 1	 3.690463e+01	 u	 1.360054e+00	 
BMI_bs_40_117	 1	 KinderBuenoBrown3.bmp	 20	 18	 16	 1	 1	 1	 0	 3.982459e+01	 i	 8.652292e-01	 
BMI_bs_40_117	 1	 Bamba.bmp	 3	 43	 17	 1	 1	 0	 1	 4.224394e+01	 u	 1.070969e+00	 
BMI_bs_40_117	 1	 ChocolateParaCookies5.bmp	 8	 5	 18	 1	 1	 0	 1	 4.486363e+01	 u	 5.388989e-01	 
BMI_bs_40_117	 1	 Keifli.bmp	 18	 54	 19	 1	 1	 0	 0	 4.694927e+01	 i	 7.158863e-01	 
BMI_bs_40_117	 1	 Hispusim.bmp	 43	 0	 20	 0	 1	 0	 0	 4.921845e+01	 i	 1.584371e+00	 
BMI_bs_40_117	 1	 BambaSweet.bmp	 4	 48	 21	 1	 1	 0	 0	 5.235545e+01	 i	 1.372459e+00	 
BMI_bs_40_117	 1	 BisliOnion.bmp	 6	 16	 22	 1	 1	 0	 1	 5.527528e+01	 u	 1.590279e+00	 
BMI_bs_40_117	 1	 Tapuchips.bmp	 25	 50	 23	 1	 1	 1	 1	 5.841215e+01	 u	 9.535085e-01	 
BMI_bs_40_117	 1	 CrunchBisquitWhite2.bmp	 13	 11	 24	 1	 1	 0	 1	 6.091491e+01	 u	 7.759015e-01	 
BMI_bs_40_117	 1	 BabyDoll.bmp	 2	 53	 25	 1	 1	 1	 1	 6.323415e+01	 u	 8.442514e-01	 
BMI_bs_40_117	 1	 KifkefMaklot2.bmp	 19	 6	 26	 1	 1	 0	 1	 6.563691e+01	 u	 6.666004e-01	 
BMI_bs_40_117	 1	 Apropo.bmp	 1	 51	 27	 1	 1	 0	 0	 6.785602e+01	 i	 7.850837e-01	 
BMI_bs_40_117	 1	 Smarties.bmp	 24	 49	 28	 1	 1	 0	 0	 7.019192e+01	 i	 6.867600e-01	 
BMI_bs_40_117	 1	 Mekupelet.bmp	 23	 52	 29	 1	 1	 1	 1	 7.242788e+01	 u	 1.013457e+00	 
