subjectID	order	itemIndABC	runtrial	isOld?	subjectAnswer	onsettime	Name	resp_choice	RT	bidInd	isBeep?
BMI_bs_40_121	 1	 45	 1	 0	 1	 1.390931e-02	 KifkefMaklotChocolate.bmp	 u	 2.396143e+00	 0	 0	 
BMI_bs_40_121	 1	 19	 2	 1	 1	 3.968391e+00	 Mars.bmp	 u	 9.793475e-01	 6	 0	 
BMI_bs_40_121	 1	 29	 3	 0	 0	 6.504475e+00	 Abadi2.bmp	 i	 1.105804e+00	 0	 0	 
BMI_bs_40_121	 1	 54	 4	 0	 0	 9.157498e+00	 TapuchipsCrunch2.bmp	 i	 1.390430e+00	 0	 0	 
BMI_bs_40_121	 1	 10	 5	 1	 1	 1.209433e+01	 CrunchBisquitWhite2.bmp	 u	 9.912076e-01	 12	 1	 
BMI_bs_40_121	 1	 32	 6	 0	 0	 1.463031e+01	 BisliFalafel.bmp	 i	 1.417874e+00	 0	 0	 
BMI_bs_40_121	 1	 12	 7	 1	 1	 1.760030e+01	 GumiWine2.bmp	 u	 1.173008e+00	 48	 0	 
BMI_bs_40_121	 1	 33	 8	 0	 0	 2.032009e+01	 CheetosSpicey.bmp	 i	 1.365889e+00	 0	 0	 
BMI_bs_40_121	 1	 11	 9	 1	 1	 2.323994e+01	 Dubonim.bmp	 u	 9.461167e-01	 44	 1	 
BMI_bs_40_121	 1	 5	 10	 1	 1	 2.574285e+01	 ChocolateParaMarir2.bmp	 u	 7.808928e-01	 18	 1	 
BMI_bs_40_121	 1	 30	 11	 0	 0	 2.807870e+01	 Argaliyot.bmp	 i	 8.075776e-01	 0	 0	 
BMI_bs_40_121	 1	 49	 12	 0	 0	 3.043150e+01	 MilkeyWay.bmp	 i	 9.674000e-01	 0	 0	 
BMI_bs_40_121	 1	 52	 13	 0	 0	 3.295092e+01	 PitaCrunch.bmp	 i	 9.106042e-01	 0	 0	 
BMI_bs_40_121	 1	 2	 14	 1	 1	 3.542030e+01	 Bamba.bmp	 u	 8.038203e-01	 46	 0	 
BMI_bs_40_121	 1	 3	 15	 1	 1	 3.777295e+01	 BambaSweet.bmp	 u	 1.026267e+00	 56	 0	 
BMI_bs_40_121	 1	 4	 16	 1	 1	 4.034243e+01	 Bounty.bmp	 u	 7.819079e-01	 11	 0	 
BMI_bs_40_121	 1	 17	 17	 1	 1	 4.267839e+01	 KinderJoy.bmp	 u	 7.085326e-01	 47	 1	 
BMI_bs_40_121	 1	 39	 18	 0	 0	 4.493099e+01	 Corny.bmp	 i	 1.118585e+00	 0	 0	 
BMI_bs_40_121	 1	 8	 19	 1	 1	 4.760066e+01	 ClickBisquit2.bmp	 u	 7.240782e-01	 14	 0	 
BMI_bs_40_121	 1	 13	 20	 1	 1	 4.986978e+01	 HappyHippo.bmp	 u	 7.924957e-01	 52	 1	 
BMI_bs_40_121	 1	 55	 21	 0	 0	 5.220580e+01	 Toblerone.bmp	 i	 8.065658e-01	 0	 0	 
BMI_bs_40_121	 1	 41	 22	 0	 0	 5.455850e+01	 DoritosMenupahBbq.bmp	 i	 1.329011e+00	 0	 0	 
BMI_bs_40_121	 1	 25	 23	 1	 1	 5.744495e+01	 Tictac.bmp	 u	 7.676858e-01	 51	 0	 
BMI_bs_40_121	 1	 9	 24	 1	 1	 5.976431e+01	 ClickXLwhite4.bmp	 u	 8.109360e-01	 8	 0	 
BMI_bs_40_121	 1	 40	 25	 0	 0	 6.213361e+01	 Crunch4.bmp	 i	 1.429277e+00	 0	 0	 
BMI_bs_40_121	 1	 36	 26	 0	 0	 6.512023e+01	 ChocolateWhite.bmp	 i	 3.130377e+00	 0	 0	 
BMI_bs_40_121	 1	 47	 27	 0	 0	 6.980890e+01	 Lotus.bmp	 i	 8.168393e-01	 0	 0	 
BMI_bs_40_121	 1	 48	 28	 0	 0	 7.217830e+01	 MikeAndIke.bmp	 i	 7.350165e-01	 0	 0	 
BMI_bs_40_121	 1	 6	 29	 1	 1	 7.446402e+01	 ChocolateParaMilk3.bmp	 u	 7.743880e-01	 15	 1	 
BMI_bs_40_121	 1	 34	 30	 0	 0	 7.678344e+01	 ChocolateChipsCookies.bmp	 i	 8.425759e-01	 0	 0	 
BMI_bs_40_121	 1	 22	 31	 1	 1	 7.916936e+01	 Snickers.bmp	 u	 7.692825e-01	 5	 0	 
BMI_bs_40_121	 1	 23	 32	 1	 1	 8.148857e+01	 Taami.bmp	 u	 9.001586e-01	 49	 0	 
BMI_bs_40_121	 1	 43	 33	 0	 0	 8.394134e+01	 Hispusim.bmp	 i	 1.097522e+00	 0	 0	 
BMI_bs_40_121	 1	 26	 34	 1	 1	 8.659437e+01	 Tortit.bmp	 u	 7.321607e-01	 50	 1	 
BMI_bs_40_121	 1	 35	 35	 0	 0	 8.888025e+01	 ChocolateParaNuts2.bmp	 i	 9.963600e-01	 0	 0	 
BMI_bs_40_121	 1	 18	 36	 1	 1	 9.143316e+01	 Kitkat.bmp	 u	 7.935766e-01	 17	 0	 
BMI_bs_40_121	 1	 21	 37	 1	 1	 9.378569e+01	 Shugi.bmp	 u	 7.161123e-01	 45	 1	 
BMI_bs_40_121	 1	 37	 38	 0	 0	 9.605509e+01	 ClickCornflakes.bmp	 i	 6.968392e-01	 0	 0	 
BMI_bs_40_121	 1	 56	 39	 0	 0	 9.830752e+01	 bagaleShminiot.bmp	 i	 9.320163e-01	 0	 0	 
BMI_bs_40_121	 1	 24	 40	 1	 1	 1.007936e+02	 Tapuchips.bmp	 u	 6.835516e-01	 43	 0	 
BMI_bs_40_121	 1	 51	 41	 0	 0	 1.030295e+02	 Oreo.bmp	 i	 6.601902e-01	 0	 0	 
BMI_bs_40_121	 1	 44	 42	 0	 0	 1.052487e+02	 Kifkef.bmp	 i	 8.912219e-01	 0	 0	 
BMI_bs_40_121	 1	 7	 43	 1	 1	 1.076848e+02	 ClickBalls5.bmp	 u	 7.926069e-01	 9	 0	 
BMI_bs_40_121	 1	 46	 44	 0	 0	 1.100206e+02	 KinderFingers.bmp	 i	 6.944389e-01	 0	 0	 
BMI_bs_40_121	 1	 15	 45	 1	 1	 1.122732e+02	 KinderBuenoBrown3.bmp	 u	 8.670573e-01	 16	 0	 
