subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_40_121	 1	 KifkefMaklotChocolate.bmp	 45	 0	 1	 0	 1	 0	 0	 1.449924e-02	 i	 3.423032e+00	 
BMI_bs_40_121	 1	 HappyHippo.bmp	 13	 52	 2	 1	 1	 1	 1	 4.986798e+00	 u	 1.013376e+00	 
BMI_bs_40_121	 1	 HispusimShatiah.bmp	 14	 54	 3	 1	 1	 0	 0	 7.556271e+00	 i	 1.131485e+00	 
BMI_bs_40_121	 1	 ClickBisquit2.bmp	 8	 14	 4	 1	 1	 0	 0	 1.024269e+01	 i	 1.520227e+00	 
BMI_bs_40_121	 1	 Bounty.bmp	 4	 11	 5	 1	 1	 0	 0	 1.331269e+01	 i	 1.525365e+00	 
BMI_bs_40_121	 1	 Twix.bmp	 28	 7	 6	 1	 1	 1	 1	 1.638287e+01	 u	 9.427877e-01	 
BMI_bs_40_121	 1	 Kitkat.bmp	 18	 17	 7	 1	 1	 0	 0	 1.886897e+01	 i	 1.044375e+00	 
BMI_bs_40_121	 1	 ClickXLwhite4.bmp	 9	 8	 8	 1	 1	 0	 0	 2.147194e+01	 i	 1.191507e+00	 
BMI_bs_40_121	 1	 Mars.bmp	 19	 6	 9	 1	 1	 0	 1	 2.420826e+01	 u	 1.230273e+00	 
BMI_bs_40_121	 1	 Tictac.bmp	 25	 51	 10	 1	 1	 0	 0	 2.699480e+01	 i	 9.938872e-01	 
BMI_bs_40_121	 1	 Bamba.bmp	 2	 46	 11	 1	 1	 0	 0	 2.954770e+01	 i	 9.411319e-01	 
BMI_bs_40_121	 1	 Dubonim.bmp	 11	 44	 12	 1	 1	 1	 1	 3.203370e+01	 u	 2.530248e+00	 
BMI_bs_40_121	 1	 KinderBuenoBrown3.bmp	 15	 16	 13	 1	 1	 0	 0	 3.612172e+01	 i	 1.467395e+00	 
BMI_bs_40_121	 1	 Tortit.bmp	 26	 50	 14	 1	 1	 1	 1	 3.914170e+01	 u	 1.360033e+00	 
BMI_bs_40_121	 1	 Tapuchips.bmp	 24	 43	 15	 1	 1	 0	 0	 4.204505e+01	 i	 1.131802e+00	 
BMI_bs_40_121	 1	 ChocolateParaMarir2.bmp	 5	 18	 16	 1	 1	 1	 1	 4.473129e+01	 u	 9.332096e-01	 
BMI_bs_40_121	 1	 BambaSweet.bmp	 3	 56	 17	 1	 1	 0	 0	 4.721748e+01	 i	 8.471218e-01	 
BMI_bs_40_121	 1	 ClickBalls5.bmp	 7	 9	 18	 1	 1	 0	 0	 4.962016e+01	 i	 3.719697e+00	 
BMI_bs_40_121	 1	 BabyDoll.bmp	 1	 55	 19	 1	 1	 0	 0	 5.489272e+01	 i	 8.597526e-01	 
BMI_bs_40_121	 1	 Taami.bmp	 23	 49	 20	 1	 1	 0	 1	 5.729541e+01	 u	 1.307190e+00	 
BMI_bs_40_121	 1	 Shugi.bmp	 21	 45	 21	 1	 1	 1	 1	 6.014864e+01	 u	 8.790481e-01	 
BMI_bs_40_121	 1	 PesekZman.bmp	 20	 13	 22	 1	 1	 1	 1	 6.258467e+01	 u	 9.681589e-01	 
BMI_bs_40_121	 1	 KinderJoy.bmp	 17	 47	 23	 1	 1	 1	 1	 6.510411e+01	 u	 9.988026e-01	 
BMI_bs_40_121	 1	 CrunchBisquitWhite2.bmp	 10	 12	 24	 1	 1	 1	 1	 6.765706e+01	 u	 9.709887e-01	 
BMI_bs_40_121	 1	 Twist.bmp	 27	 53	 25	 1	 1	 1	 1	 7.017649e+01	 u	 1.176683e+00	 
BMI_bs_40_121	 1	 ChocolateParaMilk3.bmp	 6	 15	 26	 1	 1	 1	 0	 7.289626e+01	 i	 1.944561e+00	 
BMI_bs_40_121	 1	 GumiWine2.bmp	 12	 48	 27	 1	 1	 0	 0	 7.638360e+01	 i	 1.232343e+00	 
BMI_bs_40_121	 1	 KinderBuenoWhite2.bmp	 16	 10	 28	 1	 1	 1	 1	 7.916994e+01	 u	 8.836273e-01	 
BMI_bs_40_121	 1	 Snickers.bmp	 22	 5	 29	 1	 1	 0	 1	 8.160601e+01	 u	 3.247779e+00	 
